filename,species,directory,method,n_fish_detected,selected_mask_area,image_width,image_height,mask_fraction,segmented_path,status
Chaetodon_auripes_FishBase_Chaur_uo.jpg,Chaetodon auripes,images_fishbase_extra,macos_vision,1,93157,480,381,0.5094,analysis/approach_1_gmm/segmented/Chaetodon_auripes/Chaetodon_auripes_FishBase_Chaur_uo.png,success
Chaetodon_auripes_FishBase_Chaur_uu.jpg,Chaetodon auripes,images_fishbase_extra,macos_vision,2,86783,640,420,0.3229,analysis/approach_1_gmm/segmented/Chaetodon_auripes/Chaetodon_auripes_FishBase_Chaur_uu.png,success
Chaetodon_auripes_FishBase_Chauru12.jpg,Chaetodon auripes,images_fishbase_extra,macos_vision,1,119863,640,437,0.4286,analysis/approach_1_gmm/segmented/Chaetodon_auripes/Chaetodon_auripes_FishBase_Chauru12.png,success
Chaetodon_austriacus_FishBase_Chaus_u0.jpg,Chaetodon austriacus,images_fishbase_extra,macos_vision,1,65640,640,477,0.215,analysis/approach_1_gmm/segmented/Chaetodon_austriacus/Chaetodon_austriacus_FishBase_Chaus_u0.png,success
Chaetodon_austriacus_FishBase_Chaus_u2.jpg,Chaetodon austriacus,images_fishbase_extra,macos_vision,1,67359,640,415,0.2536,analysis/approach_1_gmm/segmented/Chaetodon_austriacus/Chaetodon_austriacus_FishBase_Chaus_u2.png,success
Chaetodon_austriacus_FishBase_Chaus_u3.jpg,Chaetodon austriacus,images_fishbase_extra,macos_vision,2,147332,640,417,0.5521,analysis/approach_1_gmm/segmented/Chaetodon_austriacus/Chaetodon_austriacus_FishBase_Chaus_u3.png,success
Chaetodon_baronessa_FishBase_Chbar_j0.jpg,Chaetodon baronessa,images_fishbase_extra,macos_vision,1,35127,640,406,0.1352,analysis/approach_1_gmm/segmented/Chaetodon_baronessa/Chaetodon_baronessa_FishBase_Chbar_j0.png,success
Chaetodon_baronessa_FishBase_Chbar_u0.jpg,Chaetodon baronessa,images_fishbase_extra,macos_vision,1,134478,500,450,0.5977,analysis/approach_1_gmm/segmented/Chaetodon_baronessa/Chaetodon_baronessa_FishBase_Chbar_u0.png,success
Chaetodon_baronessa_FishBase_Chbar_u1.jpg,Chaetodon baronessa,images_fishbase_extra,macos_vision,1,132699,473,450,0.6234,analysis/approach_1_gmm/segmented/Chaetodon_baronessa/Chaetodon_baronessa_FishBase_Chbar_u1.png,success
Chaetodon_baronessa_FishBase_Chbar_u2.jpg,Chaetodon baronessa,images_fishbase_extra,macos_vision,1,75850,640,445,0.2663,analysis/approach_1_gmm/segmented/Chaetodon_baronessa/Chaetodon_baronessa_FishBase_Chbar_u2.png,success
Chaetodon_baronessa_FishBase_Chbar_u3.jpg,Chaetodon baronessa,images_fishbase_extra,macos_vision,2,115220,437,450,0.5859,analysis/approach_1_gmm/segmented/Chaetodon_baronessa/Chaetodon_baronessa_FishBase_Chbar_u3.png,success
Chaetodon_baronessa_FishBase_Chbar_u4.jpg,Chaetodon baronessa,images_fishbase_extra,macos_vision,4,122807,483,450,0.565,analysis/approach_1_gmm/segmented/Chaetodon_baronessa/Chaetodon_baronessa_FishBase_Chbar_u4.png,success
Chaetodon_baronessa_FishBase_Chbar_u5.jpg,Chaetodon baronessa,images_fishbase_extra,macos_vision,1,75614,640,476,0.2482,analysis/approach_1_gmm/segmented/Chaetodon_baronessa/Chaetodon_baronessa_FishBase_Chbar_u5.png,success
Chaetodon_baronessa_FishBase_Chbar_u7.jpg,Chaetodon baronessa,images_fishbase_extra,macos_vision,1,23651,640,419,0.0882,analysis/approach_1_gmm/segmented/Chaetodon_baronessa/Chaetodon_baronessa_FishBase_Chbar_u7.png,success
Chaetodon_baronessa_FishBase_Chbar_u8.jpg,Chaetodon baronessa,images_fishbase_extra,macos_vision,1,77034,640,421,0.2859,analysis/approach_1_gmm/segmented/Chaetodon_baronessa/Chaetodon_baronessa_FishBase_Chbar_u8.png,success
Chaetodon_bennetti_FishBase_Chben_u1.jpg,Chaetodon bennetti,images_fishbase_extra,macos_vision,1,125516,528,450,0.5283,analysis/approach_1_gmm/segmented/Chaetodon_bennetti/Chaetodon_bennetti_FishBase_Chben_u1.png,success
Chaetodon_bennetti_FishBase_Chben_u2.jpg,Chaetodon bennetti,images_fishbase_extra,macos_vision,2,114900,518,450,0.4929,analysis/approach_1_gmm/segmented/Chaetodon_bennetti/Chaetodon_bennetti_FishBase_Chben_u2.png,success
Chaetodon_bennetti_FishBase_Chben_u3.jpg,Chaetodon bennetti,images_fishbase_extra,macos_vision,1,36491,628,457,0.1271,analysis/approach_1_gmm/segmented/Chaetodon_bennetti/Chaetodon_bennetti_FishBase_Chben_u3.png,success
Chaetodon_bennetti_FishBase_Chben_u4.jpg,Chaetodon bennetti,images_fishbase_extra,macos_vision,1,61866,640,463,0.2088,analysis/approach_1_gmm/segmented/Chaetodon_bennetti/Chaetodon_bennetti_FishBase_Chben_u4.png,success
Chaetodon_bennetti_FishBase_Chben_u6.jpg,Chaetodon bennetti,images_fishbase_extra,macos_vision,2,190505,640,458,0.6499,analysis/approach_1_gmm/segmented/Chaetodon_bennetti/Chaetodon_bennetti_FishBase_Chben_u6.png,success
Chaetodon_bennetti_FishBase_Chben_ud.jpg,Chaetodon bennetti,images_fishbase_extra,macos_vision,2,113220,640,421,0.4202,analysis/approach_1_gmm/segmented/Chaetodon_bennetti/Chaetodon_bennetti_FishBase_Chben_ud.png,success
Chaetodon_blackburnii_FishBase_Chbla_f0.jpg,Chaetodon blackburnii,images_fishbase_extra,macos_vision,1,159982,623,450,0.5707,analysis/approach_1_gmm/segmented/Chaetodon_blackburnii/Chaetodon_blackburnii_FishBase_Chbla_f0.png,success
Chaetodon_blackburnii_FishBase_Chbla_j0.jpg,Chaetodon blackburnii,images_fishbase_extra,macos_vision,1,60628,640,447,0.2119,analysis/approach_1_gmm/segmented/Chaetodon_blackburnii/Chaetodon_blackburnii_FishBase_Chbla_j0.png,success
Chaetodon_blackburnii_FishBase_Chbla_j1.jpg,Chaetodon blackburnii,images_fishbase_extra,macos_vision,1,33855,400,283,0.2991,analysis/approach_1_gmm/segmented/Chaetodon_blackburnii/Chaetodon_blackburnii_FishBase_Chbla_j1.png,success
Chaetodon_blackburnii_FishBase_Chbla_u1.jpg,Chaetodon blackburnii,images_fishbase_extra,macos_vision,1,156893,632,450,0.5517,analysis/approach_1_gmm/segmented/Chaetodon_blackburnii/Chaetodon_blackburnii_FishBase_Chbla_u1.png,success
Chaetodon_blackburnii_FishBase_Chbla_u5.jpg,Chaetodon blackburnii,images_fishbase_extra,macos_vision,1,83407,640,480,0.2715,analysis/approach_1_gmm/segmented/Chaetodon_blackburnii/Chaetodon_blackburnii_FishBase_Chbla_u5.png,success
Chaetodon_burgessi_FishBase_Chbur_u0.jpg,Chaetodon burgessi,images_fishbase_extra,macos_vision,1,73301,640,395,0.29,analysis/approach_1_gmm/segmented/Chaetodon_burgessi/Chaetodon_burgessi_FishBase_Chbur_u0.png,success
Chaetodon_burgessi_FishBase_Chbur_u1.jpg,Chaetodon burgessi,images_fishbase_extra,macos_vision,1,159072,640,427,0.5821,analysis/approach_1_gmm/segmented/Chaetodon_burgessi/Chaetodon_burgessi_FishBase_Chbur_u1.png,success
Chaetodon_burgessi_FishBase_Chbur_u3.jpg,Chaetodon burgessi,images_fishbase_extra,macos_vision,1,96269,640,431,0.349,analysis/approach_1_gmm/segmented/Chaetodon_burgessi/Chaetodon_burgessi_FishBase_Chbur_u3.png,success
Chaetodon_burgessi_FishBase_Chbur_u4.jpg,Chaetodon burgessi,images_fishbase_extra,macos_vision,1,61666,640,403,0.2391,analysis/approach_1_gmm/segmented/Chaetodon_burgessi/Chaetodon_burgessi_FishBase_Chbur_u4.png,success
Chaetodon_burgessi_FishBase_Chbur_u5.jpg,Chaetodon burgessi,images_fishbase_extra,macos_vision,1,81310,640,495,0.2567,analysis/approach_1_gmm/segmented/Chaetodon_burgessi/Chaetodon_burgessi_FishBase_Chbur_u5.png,success
Chaetodon_capistratus_FishBase_Chcap_u0.jpg,Chaetodon capistratus,images_fishbase_extra,macos_vision,1,119413,640,430,0.4339,analysis/approach_1_gmm/segmented/Chaetodon_capistratus/Chaetodon_capistratus_FishBase_Chcap_u0.png,success
Chaetodon_capistratus_FishBase_Chcap_ub.jpg,Chaetodon capistratus,images_fishbase_extra,macos_vision,1,58562,640,449,0.2038,analysis/approach_1_gmm/segmented/Chaetodon_capistratus/Chaetodon_capistratus_FishBase_Chcap_ub.png,success
Chaetodon_capistratus_FishBase_Chcap_uh.jpg,Chaetodon capistratus,images_fishbase_extra,macos_vision,1,83598,515,480,0.3382,analysis/approach_1_gmm/segmented/Chaetodon_capistratus/Chaetodon_capistratus_FishBase_Chcap_uh.png,success
Chaetodon_capistratus_FishBase_Chcap_ui.jpg,Chaetodon capistratus,images_fishbase_extra,macos_vision,1,88455,640,448,0.3085,analysis/approach_1_gmm/segmented/Chaetodon_capistratus/Chaetodon_capistratus_FishBase_Chcap_ui.png,success
Chaetodon_citrinellus_FishBase_Chcit_u0.jpg,Chaetodon citrinellus,images_fishbase_extra,macos_vision,1,124793,640,445,0.4382,analysis/approach_1_gmm/segmented/Chaetodon_citrinellus/Chaetodon_citrinellus_FishBase_Chcit_u0.png,success
Chaetodon_citrinellus_FishBase_Chcit_u1.jpg,Chaetodon citrinellus,images_fishbase_extra,macos_vision,1,132380,586,450,0.502,analysis/approach_1_gmm/segmented/Chaetodon_citrinellus/Chaetodon_citrinellus_FishBase_Chcit_u1.png,success
Chaetodon_citrinellus_FishBase_Chcit_u2.jpg,Chaetodon citrinellus,images_fishbase_extra,macos_vision,1,115474,537,450,0.4779,analysis/approach_1_gmm/segmented/Chaetodon_citrinellus/Chaetodon_citrinellus_FishBase_Chcit_u2.png,success
Chaetodon_citrinellus_FishBase_Chcit_u3.jpg,Chaetodon citrinellus,images_fishbase_extra,macos_vision,2,130017,567,450,0.5096,analysis/approach_1_gmm/segmented/Chaetodon_citrinellus/Chaetodon_citrinellus_FishBase_Chcit_u3.png,success
Chaetodon_citrinellus_FishBase_Chcit_u4.jpg,Chaetodon citrinellus,images_fishbase_extra,macos_vision,1,124271,564,450,0.4896,analysis/approach_1_gmm/segmented/Chaetodon_citrinellus/Chaetodon_citrinellus_FishBase_Chcit_u4.png,success
Chaetodon_citrinellus_FishBase_Chcit_u5.jpg,Chaetodon citrinellus,images_fishbase_extra,macos_vision,2,132137,571,450,0.5143,analysis/approach_1_gmm/segmented/Chaetodon_citrinellus/Chaetodon_citrinellus_FishBase_Chcit_u5.png,success
Chaetodon_citrinellus_FishBase_Chcit_u6.jpg,Chaetodon citrinellus,images_fishbase_extra,macos_vision,1,94466,640,419,0.3523,analysis/approach_1_gmm/segmented/Chaetodon_citrinellus/Chaetodon_citrinellus_FishBase_Chcit_u6.png,success
Chaetodon_collare_FishBase_Chcol_u0.jpg,Chaetodon collare,images_fishbase_extra,macos_vision,1,128004,640,446,0.4484,analysis/approach_1_gmm/segmented/Chaetodon_collare/Chaetodon_collare_FishBase_Chcol_u0.png,success
Chaetodon_collare_FishBase_Chcol_u1.jpg,Chaetodon collare,images_fishbase_extra,macos_vision,1,155040,640,419,0.5782,analysis/approach_1_gmm/segmented/Chaetodon_collare/Chaetodon_collare_FishBase_Chcol_u1.png,success
Chaetodon_collare_FishBase_Chcol_u2.jpg,Chaetodon collare,images_fishbase_extra,macos_vision,1,137440,519,450,0.5885,analysis/approach_1_gmm/segmented/Chaetodon_collare/Chaetodon_collare_FishBase_Chcol_u2.png,success
Chaetodon_collare_FishBase_Chcol_u3.jpg,Chaetodon collare,images_fishbase_extra,macos_vision,1,127846,514,450,0.5527,analysis/approach_1_gmm/segmented/Chaetodon_collare/Chaetodon_collare_FishBase_Chcol_u3.png,success
Chaetodon_collare_FishBase_Chcol_u6.jpg,Chaetodon collare,images_fishbase_extra,macos_vision,1,84962,640,437,0.3038,analysis/approach_1_gmm/segmented/Chaetodon_collare/Chaetodon_collare_FishBase_Chcol_u6.png,success
Chaetodon_collare_FishBase_Chcol_u7.jpg,Chaetodon collare,images_fishbase_extra,macos_vision,1,151047,640,470,0.5022,analysis/approach_1_gmm/segmented/Chaetodon_collare/Chaetodon_collare_FishBase_Chcol_u7.png,success
Chaetodon_collare_FishBase_Chcol_u9.jpg,Chaetodon collare,images_fishbase_extra,macos_vision,1,134079,640,464,0.4515,analysis/approach_1_gmm/segmented/Chaetodon_collare/Chaetodon_collare_FishBase_Chcol_u9.png,success
Chaetodon_collare_FishBase_Chcol_ub.jpg,Chaetodon collare,images_fishbase_extra,macos_vision,1,113672,640,428,0.415,analysis/approach_1_gmm/segmented/Chaetodon_collare/Chaetodon_collare_FishBase_Chcol_ub.png,success
Chaetodon_collare_FishBase_Chcol_uc.jpg,Chaetodon collare,images_fishbase_extra,macos_vision,1,126442,640,439,0.45,analysis/approach_1_gmm/segmented/Chaetodon_collare/Chaetodon_collare_FishBase_Chcol_uc.png,success
Chaetodon_daedalma_FishBase_Chdae_u0.jpg,Chaetodon daedalma,images_fishbase_extra,macos_vision,2,80376,640,390,0.322,analysis/approach_1_gmm/segmented/Chaetodon_daedalma/Chaetodon_daedalma_FishBase_Chdae_u0.png,success
Chaetodon_daedalma_FishBase_Chdae_u1.jpg,Chaetodon daedalma,images_fishbase_extra,macos_vision,1,135893,544,450,0.5551,analysis/approach_1_gmm/segmented/Chaetodon_daedalma/Chaetodon_daedalma_FishBase_Chdae_u1.png,success
Chaetodon_declivis_FishBase_Chdec_u0.jpg,Chaetodon declivis,images_fishbase_extra,macos_vision,1,96837,640,447,0.3385,analysis/approach_1_gmm/segmented/Chaetodon_declivis/Chaetodon_declivis_FishBase_Chdec_u0.png,success
Chaetodon_declivis_FishBase_Chdec_u1.jpg,Chaetodon declivis,images_fishbase_extra,macos_vision,1,92316,501,450,0.4095,analysis/approach_1_gmm/segmented/Chaetodon_declivis/Chaetodon_declivis_FishBase_Chdec_u1.png,success
Chaetodon_declivis_FishBase_Chdec_u3.jpg,Chaetodon declivis,images_fishbase_extra,macos_vision,4,110580,510,450,0.4818,analysis/approach_1_gmm/segmented/Chaetodon_declivis/Chaetodon_declivis_FishBase_Chdec_u3.png,success
Chaetodon_declivis_FishBase_Chdec_ua.jpg,Chaetodon declivis,images_fishbase_extra,macos_vision,1,73229,640,440,0.26,analysis/approach_1_gmm/segmented/Chaetodon_declivis/Chaetodon_declivis_FishBase_Chdec_ua.png,success
Chaetodon_declivis_FishBase_Chdec_ub.jpg,Chaetodon declivis,images_fishbase_extra,macos_vision,1,88379,640,431,0.3204,analysis/approach_1_gmm/segmented/Chaetodon_declivis/Chaetodon_declivis_FishBase_Chdec_ub.png,success
Chaetodon_decussatus_FishBase_Chdec_j0.jpg,Chaetodon decussatus,images_fishbase_extra,macos_vision,1,85102,640,385,0.3454,analysis/approach_1_gmm/segmented/Chaetodon_decussatus/Chaetodon_decussatus_FishBase_Chdec_j0.png,success
Chaetodon_decussatus_FishBase_Chdec_u5.jpg,Chaetodon decussatus,images_fishbase_extra,macos_vision,1,96900,640,446,0.3395,analysis/approach_1_gmm/segmented/Chaetodon_decussatus/Chaetodon_decussatus_FishBase_Chdec_u5.png,success
Chaetodon_decussatus_FishBase_Chdec_u6.jpg,Chaetodon decussatus,images_fishbase_extra,macos_vision,1,75950,640,439,0.2703,analysis/approach_1_gmm/segmented/Chaetodon_decussatus/Chaetodon_decussatus_FishBase_Chdec_u6.png,success
Chaetodon_decussatus_FishBase_Chdec_u7.jpg,Chaetodon decussatus,images_fishbase_extra,macos_vision,1,150409,640,428,0.5491,analysis/approach_1_gmm/segmented/Chaetodon_decussatus/Chaetodon_decussatus_FishBase_Chdec_u7.png,success
Chaetodon_decussatus_FishBase_Chdec_uc.jpg,Chaetodon decussatus,images_fishbase_extra,macos_vision,1,110863,640,480,0.3609,analysis/approach_1_gmm/segmented/Chaetodon_decussatus/Chaetodon_decussatus_FishBase_Chdec_uc.png,success
Chaetodon_dialeucos_FishBase_Chdia_u0.jpg,Chaetodon dialeucos,images_fishbase_extra,macos_vision,1,129163,549,450,0.5228,analysis/approach_1_gmm/segmented/Chaetodon_dialeucos/Chaetodon_dialeucos_FishBase_Chdia_u0.png,success
Chaetodon_dialeucos_FishBase_Chdia_u1.jpg,Chaetodon dialeucos,images_fishbase_extra,macos_vision,1,59305,640,447,0.2073,analysis/approach_1_gmm/segmented/Chaetodon_dialeucos/Chaetodon_dialeucos_FishBase_Chdia_u1.png,success
Chaetodon_dolosus_FishBase_Chdol_u1.jpg,Chaetodon dolosus,images_fishbase_extra,macos_vision,1,139757,582,450,0.5336,analysis/approach_1_gmm/segmented/Chaetodon_dolosus/Chaetodon_dolosus_FishBase_Chdol_u1.png,success
Chaetodon_dolosus_FishBase_Chdol_u3.jpg,Chaetodon dolosus,images_fishbase_extra,macos_vision,1,98426,640,428,0.3593,analysis/approach_1_gmm/segmented/Chaetodon_dolosus/Chaetodon_dolosus_FishBase_Chdol_u3.png,success
Chaetodon_ephippium_FishBase_Cheph_u0.jpg,Chaetodon ephippium,images_fishbase_extra,macos_vision,1,114400,640,390,0.4583,analysis/approach_1_gmm/segmented/Chaetodon_ephippium/Chaetodon_ephippium_FishBase_Cheph_u0.png,success
Chaetodon_ephippium_FishBase_Cheph_u3.jpg,Chaetodon ephippium,images_fishbase_extra,macos_vision,1,144840,622,450,0.5175,analysis/approach_1_gmm/segmented/Chaetodon_ephippium/Chaetodon_ephippium_FishBase_Cheph_u3.png,success
Chaetodon_ephippium_FishBase_Cheph_u5.jpg,Chaetodon ephippium,images_fishbase_extra,macos_vision,1,150318,631,450,0.5294,analysis/approach_1_gmm/segmented/Chaetodon_ephippium/Chaetodon_ephippium_FishBase_Cheph_u5.png,success
Chaetodon_ephippium_FishBase_Cheph_u8.jpg,Chaetodon ephippium,images_fishbase_extra,macos_vision,1,77694,582,480,0.2781,analysis/approach_1_gmm/segmented/Chaetodon_ephippium/Chaetodon_ephippium_FishBase_Cheph_u8.png,success
Chaetodon_ephippium_FishBase_Cheph_uc.jpg,Chaetodon ephippium,images_fishbase_extra,macos_vision,2,37586,640,495,0.1186,analysis/approach_1_gmm/segmented/Chaetodon_ephippium/Chaetodon_ephippium_FishBase_Cheph_uc.png,success
Chaetodon_ephippium_FishBase_Cheph_ud.jpg,Chaetodon ephippium,images_fishbase_extra,macos_vision,1,100046,640,432,0.3619,analysis/approach_1_gmm/segmented/Chaetodon_ephippium/Chaetodon_ephippium_FishBase_Cheph_ud.png,success
Chaetodon_ephippium_FishBase_Cheph_ue.jpg,Chaetodon ephippium,images_fishbase_extra,macos_vision,1,99696,640,378,0.4121,analysis/approach_1_gmm/segmented/Chaetodon_ephippium/Chaetodon_ephippium_FishBase_Cheph_ue.png,success
Chaetodon_ephippium_FishBase_Cheph_uf.jpg,Chaetodon ephippium,images_fishbase_extra,macos_vision,1,89864,625,480,0.2995,analysis/approach_1_gmm/segmented/Chaetodon_ephippium/Chaetodon_ephippium_FishBase_Cheph_uf.png,success
Chaetodon_falcula_FishBase_Chfal_u0.jpg,Chaetodon falcula,images_fishbase_extra,macos_vision,1,116179,640,425,0.4271,analysis/approach_1_gmm/segmented/Chaetodon_falcula/Chaetodon_falcula_FishBase_Chfal_u0.png,success
Chaetodon_falcula_FishBase_Chfal_u1.jpg,Chaetodon falcula,images_fishbase_extra,macos_vision,1,126471,561,450,0.501,analysis/approach_1_gmm/segmented/Chaetodon_falcula/Chaetodon_falcula_FishBase_Chfal_u1.png,success
Chaetodon_falcula_FishBase_Chfal_u4.jpg,Chaetodon falcula,images_fishbase_extra,macos_vision,1,68392,499,327,0.4191,analysis/approach_1_gmm/segmented/Chaetodon_falcula/Chaetodon_falcula_FishBase_Chfal_u4.png,success
Chaetodon_falcula_FishBase_Chfal_u5.jpg,Chaetodon falcula,images_fishbase_extra,macos_vision,1,105416,640,427,0.3857,analysis/approach_1_gmm/segmented/Chaetodon_falcula/Chaetodon_falcula_FishBase_Chfal_u5.png,success
Chaetodon_falcula_FishBase_Chfal_u7.jpg,Chaetodon falcula,images_fishbase_extra,macos_vision,1,92491,640,441,0.3277,analysis/approach_1_gmm/segmented/Chaetodon_falcula/Chaetodon_falcula_FishBase_Chfal_u7.png,success
Chaetodon_falcula_FishBase_Chfal_u8.jpg,Chaetodon falcula,images_fishbase_extra,macos_vision,1,119414,640,473,0.3945,analysis/approach_1_gmm/segmented/Chaetodon_falcula/Chaetodon_falcula_FishBase_Chfal_u8.png,success
Chaetodon_fasciatus_FishBase_Chfas_u0.jpg,Chaetodon fasciatus,images_fishbase_extra,macos_vision,1,183709,640,468,0.6133,analysis/approach_1_gmm/segmented/Chaetodon_fasciatus/Chaetodon_fasciatus_FishBase_Chfas_u0.png,success
Chaetodon_fasciatus_FishBase_Chfas_u1.jpg,Chaetodon fasciatus,images_fishbase_extra,macos_vision,2,132262,559,450,0.5258,analysis/approach_1_gmm/segmented/Chaetodon_fasciatus/Chaetodon_fasciatus_FishBase_Chfas_u1.png,success
Chaetodon_fasciatus_FishBase_Chfas_u6.jpg,Chaetodon fasciatus,images_fishbase_extra,macos_vision,1,132853,554,450,0.5329,analysis/approach_1_gmm/segmented/Chaetodon_fasciatus/Chaetodon_fasciatus_FishBase_Chfas_u6.png,success
Chaetodon_fasciatus_FishBase_Chfas_uh.jpg,Chaetodon fasciatus,images_fishbase_extra,macos_vision,1,100840,640,409,0.3852,analysis/approach_1_gmm/segmented/Chaetodon_fasciatus/Chaetodon_fasciatus_FishBase_Chfas_uh.png,success
Chaetodon_fasciatus_FishBase_Chfas_up.jpg,Chaetodon fasciatus,images_fishbase_extra,macos_vision,1,127526,640,472,0.4222,analysis/approach_1_gmm/segmented/Chaetodon_fasciatus/Chaetodon_fasciatus_FishBase_Chfas_up.png,success
Chaetodon_flavirostris_FishBase_Chfla_u1.jpg,Chaetodon flavirostris,images_fishbase_extra,macos_vision,1,152012,640,446,0.5326,analysis/approach_1_gmm/segmented/Chaetodon_flavirostris/Chaetodon_flavirostris_FishBase_Chfla_u1.png,success
Chaetodon_flavirostris_FishBase_Chfla_u3.jpg,Chaetodon flavirostris,images_fishbase_extra,macos_vision,1,122642,502,450,0.5429,analysis/approach_1_gmm/segmented/Chaetodon_flavirostris/Chaetodon_flavirostris_FishBase_Chfla_u3.png,success
Chaetodon_flavirostris_FishBase_Chfla_us.jpg,Chaetodon flavirostris,images_fishbase_extra,macos_vision,1,99615,640,426,0.3654,analysis/approach_1_gmm/segmented/Chaetodon_flavirostris/Chaetodon_flavirostris_FishBase_Chfla_us.png,success
Chaetodon_flavocoronatus_FishBase_Chfla_u5.jpg,Chaetodon flavocoronatus,images_fishbase_extra,macos_vision,1,108933,514,450,0.471,analysis/approach_1_gmm/segmented/Chaetodon_flavocoronatus/Chaetodon_flavocoronatus_FishBase_Chfla_u5.png,success
Chaetodon_fremblii_FishBase_Chfre_j0.jpg,Chaetodon fremblii,images_fishbase_extra,macos_vision,1,86036,640,397,0.3386,analysis/approach_1_gmm/segmented/Chaetodon_fremblii/Chaetodon_fremblii_FishBase_Chfre_j0.png,success
Chaetodon_fremblii_FishBase_Chfre_u0.jpg,Chaetodon fremblii,images_fishbase_extra,macos_vision,2,89662,640,412,0.34,analysis/approach_1_gmm/segmented/Chaetodon_fremblii/Chaetodon_fremblii_FishBase_Chfre_u0.png,success
Chaetodon_fremblii_FishBase_Chfre_u1.jpg,Chaetodon fremblii,images_fishbase_extra,macos_vision,1,127604,587,450,0.4831,analysis/approach_1_gmm/segmented/Chaetodon_fremblii/Chaetodon_fremblii_FishBase_Chfre_u1.png,success
Chaetodon_fremblii_FishBase_Chfre_u3.jpg,Chaetodon fremblii,images_fishbase_extra,macos_vision,1,94232,640,463,0.318,analysis/approach_1_gmm/segmented/Chaetodon_fremblii/Chaetodon_fremblii_FishBase_Chfre_u3.png,success
Chaetodon_fremblii_FishBase_Chfre_u4.jpg,Chaetodon fremblii,images_fishbase_extra,macos_vision,1,94089,640,469,0.3135,analysis/approach_1_gmm/segmented/Chaetodon_fremblii/Chaetodon_fremblii_FishBase_Chfre_u4.png,success
Chaetodon_gardineri_FishBase_Chgar_u0.jpg,Chaetodon gardineri,images_fishbase_extra,macos_vision,1,121506,640,416,0.4564,analysis/approach_1_gmm/segmented/Chaetodon_gardineri/Chaetodon_gardineri_FishBase_Chgar_u0.png,success
Chaetodon_gardineri_FishBase_Chgar_u2.jpg,Chaetodon gardineri,images_fishbase_extra,macos_vision,1,88057,640,448,0.3071,analysis/approach_1_gmm/segmented/Chaetodon_gardineri/Chaetodon_gardineri_FishBase_Chgar_u2.png,success
Chaetodon_gardineri_FishBase_Chgar_u3.jpg,Chaetodon gardineri,images_fishbase_extra,macos_vision,1,116606,640,435,0.4188,analysis/approach_1_gmm/segmented/Chaetodon_gardineri/Chaetodon_gardineri_FishBase_Chgar_u3.png,success
Chaetodon_guentheri_FishBase_Chgue_u1.jpg,Chaetodon guentheri,images_fishbase_extra,macos_vision,1,122601,575,450,0.4738,analysis/approach_1_gmm/segmented/Chaetodon_guentheri/Chaetodon_guentheri_FishBase_Chgue_u1.png,success
Chaetodon_guentheri_FishBase_Chgue_u2.jpg,Chaetodon guentheri,images_fishbase_extra,macos_vision,4,62868,640,468,0.2099,analysis/approach_1_gmm/segmented/Chaetodon_guentheri/Chaetodon_guentheri_FishBase_Chgue_u2.png,success
Chaetodon_guentheri_FishBase_Chgue_ua.jpg,Chaetodon guentheri,images_fishbase_extra,macos_vision,1,103379,640,445,0.363,analysis/approach_1_gmm/segmented/Chaetodon_guentheri/Chaetodon_guentheri_FishBase_Chgue_ua.png,success
Chaetodon_guttatissimus_FishBase_Chgut_u1.jpg,Chaetodon guttatissimus,images_fishbase_extra,macos_vision,2,127017,560,450,0.504,analysis/approach_1_gmm/segmented/Chaetodon_guttatissimus/Chaetodon_guttatissimus_FishBase_Chgut_u1.png,success
Chaetodon_guttatissimus_FishBase_Chgut_u2.jpg,Chaetodon guttatissimus,images_fishbase_extra,macos_vision,1,87016,640,373,0.3645,analysis/approach_1_gmm/segmented/Chaetodon_guttatissimus/Chaetodon_guttatissimus_FishBase_Chgut_u2.png,success
Chaetodon_guttatissimus_FishBase_Chgut_u3.jpg,Chaetodon guttatissimus,images_fishbase_extra,macos_vision,1,114422,640,470,0.3804,analysis/approach_1_gmm/segmented/Chaetodon_guttatissimus/Chaetodon_guttatissimus_FishBase_Chgut_u3.png,success
Chaetodon_hoefleri_FishBase_Chhoe_u0.jpg,Chaetodon hoefleri,images_fishbase_extra,macos_vision,2,105364,640,392,0.42,analysis/approach_1_gmm/segmented/Chaetodon_hoefleri/Chaetodon_hoefleri_FishBase_Chhoe_u0.png,success
Chaetodon_hoefleri_FishBase_Chhoe_u2.jpg,Chaetodon hoefleri,images_fishbase_extra,macos_vision,1,57328,393,480,0.3039,analysis/approach_1_gmm/segmented/Chaetodon_hoefleri/Chaetodon_hoefleri_FishBase_Chhoe_u2.png,success
Chaetodon_humeralis_FishBase_Chhum_u0.jpg,Chaetodon humeralis,images_fishbase_extra,macos_vision,1,97034,640,435,0.3485,analysis/approach_1_gmm/segmented/Chaetodon_humeralis/Chaetodon_humeralis_FishBase_Chhum_u0.png,success
Chaetodon_humeralis_FishBase_Chhum_u1.jpg,Chaetodon humeralis,images_fishbase_extra,macos_vision,1,40722,640,452,0.1408,analysis/approach_1_gmm/segmented/Chaetodon_humeralis/Chaetodon_humeralis_FishBase_Chhum_u1.png,success
Chaetodon_humeralis_FishBase_Chhum_u2.jpg,Chaetodon humeralis,images_fishbase_extra,macos_vision,1,104765,640,440,0.372,analysis/approach_1_gmm/segmented/Chaetodon_humeralis/Chaetodon_humeralis_FishBase_Chhum_u2.png,success
