filename,species,source,whole_mean_depth,whole_median_depth,whole_std_depth,whole_min_depth,whole_max_depth,body_mean_depth,body_median_depth,depth_range_m
Chaetodon_bennetti_FishPix_5754.jpg,Chaetodon bennetti,FishPix,9.64,10.33,2.48,2.0,12.0,,,12.0
Chaetodon_bennetti_FishPix_61250.jpg,Chaetodon bennetti,FishPix,7.83,7.86,2.98,2.0,12.0,,,12.0
Chaetodon_bennetti_FishPix_6206.jpg,Chaetodon bennetti,FishPix,9.63,11.16,3.31,2.0,12.0,,,12.0
Chaetodon_bennetti_FishPix_62771.jpg,Chaetodon bennetti,FishPix,8.62,10.25,3.23,2.0,12.0,,,12.0
Chaetodon_bennetti_FishPix_62909.jpg,Chaetodon bennetti,FishPix,8.65,10.54,3.37,2.0,12.0,,,12.0
Chaetodon_bennetti_FishPix_66592.jpg,Chaetodon bennetti,FishPix,8.02,7.96,3.22,2.0,12.0,,,12.0
Chaetodon_bennetti_FishPix_68350.jpg,Chaetodon bennetti,FishPix,9.16,10.79,3.03,2.0,12.0,,,12.0
Chaetodon_bennetti_FishPix_71743.jpg,Chaetodon bennetti,FishPix,8.42,9.92,2.9,2.0,12.0,,,12.0
Chaetodon_bennetti_FishPix_72244.jpg,Chaetodon bennetti,FishPix,8.72,10.29,3.58,2.0,12.0,,,12.0
Chaetodon_bennetti_FishPix_72747.jpg,Chaetodon bennetti,FishPix,8.42,9.61,3.14,2.0,12.0,,,12.0
Chaetodon_bennetti_FishPix_72919.jpg,Chaetodon bennetti,FishPix,7.96,9.2,3.23,2.0,12.0,,,12.0
Chaetodon_bennetti_FishPix_7396.jpg,Chaetodon bennetti,FishPix,7.56,9.0,3.26,2.0,12.0,,,12.0
Chaetodon_bennetti_FishPix_81473.jpg,Chaetodon bennetti,FishPix,8.69,10.18,2.99,2.0,12.0,,,12.0
Chaetodon_bennetti_FishPix_84208.jpg,Chaetodon bennetti,FishPix,9.78,10.93,2.97,2.0,12.0,,,12.0
Chaetodon_bennetti_FishPix_86338.jpg,Chaetodon bennetti,FishPix,8.75,11.29,3.5,2.0,12.0,,,12.0
Chaetodon_bennetti_FishPix_91731.jpg,Chaetodon bennetti,FishPix,8.46,10.34,3.25,2.0,12.0,,,12.0
Chaetodon_bennetti_FishPix_95018.jpg,Chaetodon bennetti,FishPix,7.47,7.35,3.28,2.0,12.0,,,12.0
Chaetodon_bennetti_FishPix_95354.jpg,Chaetodon bennetti,FishPix,8.91,9.98,2.78,2.0,12.0,,,12.0
Chaetodon_bennetti_FishWise_007960F000009W000004.jpg,Chaetodon bennetti,FishWise,6.7,9.01,3.9,2.0,12.0,2.98,2.71,12.0
Chaetodon_bennetti_FishWise_007960F000009W000006.jpg,Chaetodon bennetti,FishWise,7.63,10.15,3.85,2.0,12.0,3.09,2.97,12.0
Chaetodon_bennetti_FishWise_007960F000009W000008.jpg,Chaetodon bennetti,FishWise,7.28,9.33,3.92,2.0,12.0,3.46,3.26,12.0
Chaetodon_bennetti_FishWise_007960F000009W000009.jpg,Chaetodon bennetti,FishWise,7.19,9.71,3.87,2.0,12.0,2.97,2.86,12.0
Chaetodon_bennetti_FishWise_007960F000009W000010.jpg,Chaetodon bennetti,FishWise,8.14,10.69,3.88,2.0,12.0,3.13,3.11,12.0
Chaetodon_bennetti_FishWise_007960F000009W000011.jpg,Chaetodon bennetti,FishWise,6.95,4.81,3.96,2.0,12.0,3.45,3.14,12.0
Chaetodon_bennetti_FishWise_007960F000009W000012.jpg,Chaetodon bennetti,FishWise,6.94,4.3,4.27,2.0,12.0,2.83,2.6,12.0
Chaetodon_bennetti_FishWise_007960F000009W000013.jpg,Chaetodon bennetti,FishWise,7.48,10.31,4.01,2.0,12.0,2.92,2.9,12.0
Chaetodon_bennetti_FishWise_007960F000009W000014.jpg,Chaetodon bennetti,FishWise,7.06,6.52,3.8,2.0,12.0,3.36,3.19,12.0
Chaetodon_bennetti_FishWise_007960F000009W000015.jpg,Chaetodon bennetti,FishWise,7.73,9.97,3.81,2.0,12.0,2.98,2.88,12.0
Chaetodon_bennetti_FishWise_007960F000009W000016.jpg,Chaetodon bennetti,FishWise,6.95,9.29,3.83,2.0,12.0,2.89,2.68,12.0
Chaetodon_bennetti_FishWise_007960F000024W000002.jpg,Chaetodon bennetti,FishWise,7.42,9.74,3.71,2.0,12.0,3.89,3.75,12.0
Chaetodon_bennetti_FishWise_007960F000031W000003.jpg,Chaetodon bennetti,FishWise,7.87,10.41,3.82,2.0,12.0,3.16,3.06,12.0
Chaetodon_bennetti_FishWise_007960F000039W000001.jpg,Chaetodon bennetti,FishWise,7.61,9.61,3.26,2.0,12.0,3.83,3.7,12.0
Chaetodon_bennetti_FishWise_007960F000112W000007.jpg,Chaetodon bennetti,FishWise,6.95,4.63,3.53,2.0,12.0,3.87,3.81,12.0
Chaetodon_bennetti_iNaturalist_214592077.jpg,Chaetodon bennetti,iNaturalist,9.66,10.29,2.04,2.0,12.0,3.3,3.14,12.0
Chaetodon_bennetti_iNaturalist_450199741.jpg,Chaetodon bennetti,iNaturalist,8.84,10.13,3.18,2.0,12.0,2.93,2.74,12.0
Chaetodon_bennetti_iNaturalist_450199757.jpg,Chaetodon bennetti,iNaturalist,8.98,10.39,2.74,2.0,12.0,3.39,3.19,12.0
Chaetodon_bennetti_iNaturalist_450199763.jpg,Chaetodon bennetti,iNaturalist,8.7,10.59,3.32,2.0,12.0,3.37,2.93,12.0
Chaetodon_bennetti_iNaturalist_452973249.jpg,Chaetodon bennetti,iNaturalist,7.2,6.95,2.21,2.0,12.0,4.57,4.24,12.0
Chaetodon_bennetti_iNaturalist_476708566.jpg,Chaetodon bennetti,iNaturalist,9.22,10.79,2.56,2.0,12.0,3.51,2.93,12.0
Chaetodon_bennetti_iNaturalist_476710068.jpg,Chaetodon bennetti,iNaturalist,8.26,9.17,2.76,2.0,12.0,2.62,2.58,12.0
Chaetodon_bennetti_iNaturalist_604198648.jpg,Chaetodon bennetti,iNaturalist,9.9,10.52,2.01,2.0,12.0,3.26,3.18,12.0
Chaetodon_bennetti_iNaturalist_605200594.jpg,Chaetodon bennetti,iNaturalist,8.77,10.93,3.23,2.0,12.0,4.55,4.59,12.0
Chaetodon_bennetti_iNaturalist_607317919.jpg,Chaetodon bennetti,iNaturalist,9.08,8.22,2.84,2.0,12.0,8.8,6.21,12.0
Chaetodon_blackburnii_Bishop_-410407509.jpg,Chaetodon blackburnii,BishopMuseum,6.88,4.45,3.78,2.0,12.0,3.9,3.68,12.0
Chaetodon_blackburnii_Bishop_1288243346.jpg,Chaetodon blackburnii,BishopMuseum,6.76,3.83,3.97,2.0,12.0,3.34,3.23,12.0
Chaetodon_blackburnii_Bishop_300609141.jpg,Chaetodon blackburnii,BishopMuseum,6.77,4.08,3.85,2.0,12.0,3.63,3.42,12.0
Chaetodon_blackburnii_FishBaseUser_1692770238_172.70.90.51.jpg,Chaetodon blackburnii,FishBaseUser,9.54,10.04,2.89,2.0,12.0,3.01,2.77,12.0
Chaetodon_blackburnii_FishBaseUser_1692770455_172.70.90.91.jpg,Chaetodon blackburnii,FishBaseUser,9.26,10.32,2.94,2.0,12.0,3.68,3.61,12.0
Chaetodon_blackburnii_FishBase_Chbla_f0.jpg,Chaetodon blackburnii,FishBase,6.92,4.61,3.67,2.0,12.0,4.05,3.83,12.0
Chaetodon_blackburnii_FishBase_Chbla_j0.jpg,Chaetodon blackburnii,FishBase,9.38,10.88,3.1,2.0,12.0,3.47,3.29,12.0
Chaetodon_blackburnii_FishBase_Chbla_j1.jpg,Chaetodon blackburnii,FishBase,7.57,9.3,3.58,2.0,12.0,2.43,2.36,12.0
Chaetodon_blackburnii_FishBase_Chbla_u0.jpg,Chaetodon blackburnii,FishBase,6.76,4.08,3.83,2.0,12.0,3.64,3.41,12.0
Chaetodon_blackburnii_FishBase_Chbla_u1.jpg,Chaetodon blackburnii,FishBase,6.72,3.79,3.96,2.0,12.0,3.3,3.17,12.0
Chaetodon_blackburnii_FishBase_Chbla_u5.jpg,Chaetodon blackburnii,FishBase,8.04,8.93,3.32,2.0,12.0,3.65,3.47,12.0
Chaetodon_blackburnii_FishPix_88988.jpg,Chaetodon blackburnii,FishPix,6.29,6.43,1.97,2.0,12.0,,,12.0
Chaetodon_blackburnii_FishWise_009005F000009W000005.jpg,Chaetodon blackburnii,FishWise,7.61,9.09,3.69,2.0,12.0,3.72,3.53,12.0
Chaetodon_blackburnii_FishWise_009005F000009W000007.jpg,Chaetodon blackburnii,FishWise,8.39,10.72,3.89,2.0,12.0,3.3,3.07,12.0
Chaetodon_blackburnii_FishWise_009005F000009W000009.jpg,Chaetodon blackburnii,FishWise,7.87,9.31,3.22,2.0,12.0,3.62,3.52,12.0
Chaetodon_blackburnii_FishWise_009005F000009W000011.jpg,Chaetodon blackburnii,FishWise,8.01,10.25,3.57,2.0,12.0,3.72,3.72,12.0
Chaetodon_blackburnii_FishWise_009005F000009W000012.jpg,Chaetodon blackburnii,FishWise,7.89,10.32,3.76,2.0,12.0,3.24,3.25,12.0
Chaetodon_blackburnii_FishWise_009005F000024W000001.jpg,Chaetodon blackburnii,FishWise,6.84,4.35,3.77,2.0,12.0,3.88,3.62,12.0
Chaetodon_blackburnii_FishWise_009005F000024W000002.jpg,Chaetodon blackburnii,FishWise,6.72,3.8,3.97,2.0,12.0,3.29,3.15,12.0
Chaetodon_blackburnii_FishWise_009005F000112W000006.jpg,Chaetodon blackburnii,FishWise,7.2,5.22,3.59,2.0,12.0,3.93,3.74,12.0
Chaetodon_blackburnii_FishWise_009005F000387W000008.jpg,Chaetodon blackburnii,FishWise,7.29,8.73,3.53,2.0,12.0,3.17,3.16,12.0
Chaetodon_blackburnii_iNaturalist_15662749.jpg,Chaetodon blackburnii,iNaturalist,7.15,6.91,2.49,2.0,12.0,6.82,6.31,12.0
Chaetodon_blackburnii_iNaturalist_172869684.jpg,Chaetodon blackburnii,iNaturalist,8.97,9.08,1.57,2.0,12.0,,,12.0
Chaetodon_blackburnii_iNaturalist_19230596.jpg,Chaetodon blackburnii,iNaturalist,8.28,9.2,2.53,2.0,12.0,2.71,2.57,12.0
Chaetodon_blackburnii_iNaturalist_19749462.jpg,Chaetodon blackburnii,iNaturalist,8.31,10.21,3.51,2.0,12.0,4.11,3.53,12.0
Chaetodon_blackburnii_iNaturalist_247677288.jpg,Chaetodon blackburnii,iNaturalist,9.18,9.91,2.55,2.0,12.0,4.7,2.64,12.0
Chaetodon_blackburnii_iNaturalist_260269269.jpg,Chaetodon blackburnii,iNaturalist,8.5,8.65,2.72,2.0,12.0,10.28,10.75,12.0
Chaetodon_blackburnii_iNaturalist_313216433.jpg,Chaetodon blackburnii,iNaturalist,9.41,10.94,3.23,2.0,12.0,3.25,3.13,12.0
Chaetodon_blackburnii_iNaturalist_451247543.jpg,Chaetodon blackburnii,iNaturalist,8.68,9.91,3.12,2.0,12.0,3.4,3.35,12.0
Chaetodon_blackburnii_iNaturalist_451247554.jpg,Chaetodon blackburnii,iNaturalist,8.34,9.72,3.48,2.0,12.0,3.34,3.08,12.0
Chaetodon_blackburnii_iNaturalist_8799394.jpg,Chaetodon blackburnii,iNaturalist,8.15,8.23,2.45,2.0,12.0,4.91,4.4,12.0
Chaetodon_burgessi_FishBaseUser_1368178641_114.155.226.67.jpg,Chaetodon burgessi,FishBaseUser,7.41,4.94,3.9,2.0,12.0,3.83,3.7,12.0
Chaetodon_burgessi_FishBaseUser_1368178716_114.155.226.67.jpg,Chaetodon burgessi,FishBaseUser,8.13,10.71,3.54,2.0,12.0,5.03,4.7,12.0
Chaetodon_burgessi_FishBase_Chbur_u0.jpg,Chaetodon burgessi,FishBase,8.79,10.72,3.58,2.0,12.0,3.32,3.31,12.0
Chaetodon_burgessi_FishBase_Chbur_u1.jpg,Chaetodon burgessi,FishBase,6.62,7.87,3.73,2.0,12.0,3.79,2.88,12.0
Chaetodon_burgessi_FishBase_Chbur_u3.jpg,Chaetodon burgessi,FishBase,8.37,10.42,3.71,2.0,12.0,3.7,3.46,12.0
Chaetodon_burgessi_FishBase_Chbur_u4.jpg,Chaetodon burgessi,FishBase,9.46,11.23,3.44,2.0,12.0,3.35,2.97,12.0
Chaetodon_burgessi_FishBase_Chbur_u5.jpg,Chaetodon burgessi,FishBase,8.1,9.55,3.21,2.0,12.0,3.46,3.17,12.0
Chaetodon_burgessi_FishPix_55799AF.jpg,Chaetodon burgessi,FishPix,7.41,8.82,3.31,2.0,12.0,3.65,3.48,12.0
Chaetodon_burgessi_FishPix_57613.jpg,Chaetodon burgessi,FishPix,8.07,9.07,3.08,2.0,12.0,,,12.0
Chaetodon_burgessi_FishPix_60893.jpg,Chaetodon burgessi,FishPix,7.92,8.17,3.17,2.0,12.0,,,12.0
Chaetodon_burgessi_FishPix_85085.jpg,Chaetodon burgessi,FishPix,7.07,7.92,3.25,2.0,12.0,,,12.0
Chaetodon_burgessi_iNaturalist_117360580.jpg,Chaetodon burgessi,iNaturalist,9.4,10.2,2.76,2.0,12.0,3.13,2.58,12.0
Chaetodon_burgessi_iNaturalist_1399554.jpg,Chaetodon burgessi,iNaturalist,7.99,10.12,3.82,2.0,12.0,2.8,2.58,12.0
Chaetodon_burgessi_iNaturalist_264122895.jpg,Chaetodon burgessi,iNaturalist,9.51,10.77,2.9,2.0,12.0,3.94,3.46,12.0
Chaetodon_burgessi_iNaturalist_377051376.jpg,Chaetodon burgessi,iNaturalist,8.2,10.81,3.77,2.0,12.0,4.0,3.88,12.0
Chaetodon_burgessi_iNaturalist_417137299.jpg,Chaetodon burgessi,iNaturalist,8.97,9.65,2.87,2.0,12.0,2.78,2.56,12.0
Chaetodon_burgessi_iNaturalist_485314131.jpg,Chaetodon burgessi,iNaturalist,8.88,10.09,2.7,2.0,12.0,3.63,2.73,12.0
Chaetodon_burgessi_iNaturalist_59037796.jpg,Chaetodon burgessi,iNaturalist,9.22,9.52,2.07,2.0,12.0,3.36,2.7,12.0
Chaetodon_burgessi_iNaturalist_608111330.jpg,Chaetodon burgessi,iNaturalist,8.27,9.95,3.56,2.0,12.0,3.35,2.89,12.0
Chaetodon_burgessi_iNaturalist_9454337.jpg,Chaetodon burgessi,iNaturalist,9.37,9.49,2.04,2.0,12.0,2.87,2.53,12.0
Chaetodon_capistratus_FishBaseUser_1376290842_67.188.132.137.jpg,Chaetodon capistratus,FishBaseUser,10.16,10.93,2.36,2.0,12.0,3.19,3.05,12.0
Chaetodon_capistratus_FishBaseUser_1495038199_162.158.154.105.jpg,Chaetodon capistratus,FishBaseUser,7.28,7.94,3.42,2.0,12.0,3.12,3.08,12.0
Chaetodon_capistratus_FishBaseUser_1528207456_162.158.22.24.jpg,Chaetodon capistratus,FishBaseUser,9.79,10.5,2.37,2.0,12.0,6.27,5.53,12.0
Chaetodon_capistratus_FishBaseUser_1585558624_108.162.229.90.jpg,Chaetodon capistratus,FishBaseUser,6.34,3.57,3.65,2.0,12.0,3.15,3.21,12.0
Chaetodon_capistratus_FishBaseUser_1598572753_162.158.187.179.jpg,Chaetodon capistratus,FishBaseUser,9.35,10.16,2.49,2.0,12.0,2.87,2.52,12.0
Chaetodon_capistratus_FishBaseUser_1617565421_162.158.75.220.jpg,Chaetodon capistratus,FishBaseUser,7.51,9.3,3.96,2.0,12.0,2.77,2.7,12.0
Chaetodon_capistratus_FishBaseUser_1704222371_172.70.54.42.jpg,Chaetodon capistratus,FishBaseUser,7.87,8.55,2.98,2.0,12.0,2.91,2.84,12.0
Chaetodon_capistratus_FishBaseUser_1706474720_172.70.254.13.jpg,Chaetodon capistratus,FishBaseUser,8.15,10.04,3.49,2.0,12.0,3.21,3.27,12.0
Chaetodon_capistratus_FishBaseUser_1708723355_172.70.55.71.jpg,Chaetodon capistratus,FishBaseUser,9.7,10.45,2.39,2.0,12.0,3.28,3.13,12.0
Chaetodon_capistratus_FishBaseUser_1711483573_172.70.54.91.jpg,Chaetodon capistratus,FishBaseUser,8.01,9.38,3.85,2.0,12.0,3.12,3.15,12.0
Chaetodon_capistratus_FishBaseUser_1711483627_172.70.54.90.jpg,Chaetodon capistratus,FishBaseUser,8.23,9.49,2.96,2.0,12.0,3.65,3.66,12.0
Chaetodon_capistratus_FishBaseUser_1711483687_172.70.254.83.jpg,Chaetodon capistratus,FishBaseUser,8.26,9.2,3.1,2.0,12.0,2.74,2.44,12.0
Chaetodon_capistratus_FishBaseUser_1747226043_95.95.129.49.jpg,Chaetodon capistratus,FishBaseUser,9.12,10.39,3.13,2.0,12.0,3.03,2.68,12.0
Chaetodon_capistratus_FishBaseUser_1747226077_95.95.129.49.jpg,Chaetodon capistratus,FishBaseUser,9.62,10.73,2.59,2.0,12.0,8.3,9.41,12.0
Chaetodon_capistratus_FishBase_Chcap_u0.jpg,Chaetodon capistratus,FishBase,7.07,7.52,3.73,2.0,12.0,3.34,3.25,12.0
Chaetodon_capistratus_FishBase_Chcap_u9.jpg,Chaetodon capistratus,FishBase,6.76,4.46,3.59,2.0,12.0,3.75,3.7,12.0
Chaetodon_capistratus_FishBase_Chcap_ub.jpg,Chaetodon capistratus,FishBase,7.89,8.26,3.14,2.0,12.0,3.13,2.92,12.0
Chaetodon_capistratus_FishBase_Chcap_uh.jpg,Chaetodon capistratus,FishBase,7.58,9.3,3.47,2.0,12.0,3.29,2.97,12.0
Chaetodon_capistratus_FishBase_Chcap_ui.jpg,Chaetodon capistratus,FishBase,8.66,10.86,3.82,2.0,12.0,3.04,2.99,12.0
Chaetodon_capistratus_FishPix_196476.jpg,Chaetodon capistratus,FishPix,9.29,10.35,2.76,2.0,12.0,,,12.0
Chaetodon_capistratus_FishPix_19950.jpg,Chaetodon capistratus,FishPix,7.65,8.81,3.57,2.0,12.0,,,12.0
Chaetodon_capistratus_FishPix_19951.jpg,Chaetodon capistratus,FishPix,7.06,8.05,3.33,2.0,12.0,,,12.0
Chaetodon_capistratus_FishPix_22182.jpg,Chaetodon capistratus,FishPix,7.21,6.52,3.58,2.0,12.0,,,12.0
Chaetodon_capistratus_FishPix_5530.jpg,Chaetodon capistratus,FishPix,8.27,10.1,3.67,2.0,12.0,,,12.0
Chaetodon_capistratus_FishWise_012678F000163W000002.jpg,Chaetodon capistratus,FishWise,9.06,10.13,2.92,2.0,12.0,7.08,9.91,12.0
Chaetodon_capistratus_FishWise_012678F000164W000003.jpg,Chaetodon capistratus,FishWise,7.73,10.01,3.91,2.0,12.0,2.9,2.91,12.0
Chaetodon_capistratus_FishWise_012678F000164W000004.jpg,Chaetodon capistratus,FishWise,8.42,10.24,3.67,2.0,12.0,3.13,2.99,12.0
Chaetodon_capistratus_iNaturalist_188863842.jpg,Chaetodon capistratus,iNaturalist,9.61,10.57,2.76,2.0,12.0,3.38,2.83,12.0
Chaetodon_capistratus_iNaturalist_194558459.jpg,Chaetodon capistratus,iNaturalist,10.19,10.55,1.8,2.0,12.0,7.65,10.4,12.0
Chaetodon_capistratus_iNaturalist_308518622.jpg,Chaetodon capistratus,iNaturalist,6.66,6.16,2.37,2.0,12.0,6.76,6.6,12.0
Chaetodon_capistratus_iNaturalist_411187850.jpg,Chaetodon capistratus,iNaturalist,8.17,8.76,1.71,2.0,12.0,7.98,7.9,12.0
Chaetodon_capistratus_iNaturalist_449536529.jpg,Chaetodon capistratus,iNaturalist,9.06,10.26,2.68,2.0,12.0,8.17,5.95,12.0
Chaetodon_capistratus_iNaturalist_449536831.jpg,Chaetodon capistratus,iNaturalist,8.82,10.12,2.57,2.0,12.0,,,12.0
Chaetodon_capistratus_iNaturalist_449898623.jpg,Chaetodon capistratus,iNaturalist,7.38,7.37,2.97,2.0,12.0,2.91,2.68,12.0
Chaetodon_capistratus_iNaturalist_449898642.jpg,Chaetodon capistratus,iNaturalist,7.62,7.99,2.39,2.0,12.0,5.74,5.65,12.0
Chaetodon_capistratus_iNaturalist_476314039.jpg,Chaetodon capistratus,iNaturalist,8.91,9.67,2.69,2.0,12.0,5.12,3.93,12.0
Chaetodon_capistratus_iNaturalist_92683344.jpg,Chaetodon capistratus,iNaturalist,9.13,9.53,2.18,2.0,12.0,3.54,2.49,12.0
Chaetodon_citrinellus_Bishop_-1191499504.jpg,Chaetodon citrinellus,BishopMuseum,7.27,4.97,3.86,2.0,12.0,3.76,3.64,12.0
Chaetodon_citrinellus_Bishop_-1736280642.jpg,Chaetodon citrinellus,BishopMuseum,7.11,4.43,3.59,2.0,12.0,3.94,3.83,12.0
Chaetodon_citrinellus_Bishop_-1937929700.jpg,Chaetodon citrinellus,BishopMuseum,7.23,4.57,3.81,2.0,12.0,3.9,3.84,12.0
Chaetodon_citrinellus_Bishop_1043818087.jpg,Chaetodon citrinellus,BishopMuseum,7.52,8.39,3.8,2.0,12.0,3.86,3.8,12.0
Chaetodon_citrinellus_Bishop_520787921.jpg,Chaetodon citrinellus,BishopMuseum,7.49,10.45,3.78,2.0,12.0,3.78,3.64,12.0
Chaetodon_citrinellus_FishBaseUser_1344098368_62.178.129.238.jpg,Chaetodon citrinellus,FishBaseUser,8.08,9.89,3.49,2.0,12.0,4.04,3.89,12.0
Chaetodon_citrinellus_FishBaseUser_1469521392_162.158.167.12.jpg,Chaetodon citrinellus,FishBaseUser,8.17,9.8,3.24,2.0,12.0,3.61,3.51,12.0
Chaetodon_citrinellus_FishBaseUser_1473651004_162.158.165.25.jpg,Chaetodon citrinellus,FishBaseUser,9.53,10.44,2.3,2.0,12.0,5.17,4.01,12.0
Chaetodon_citrinellus_FishBaseUser_1473651099_162.158.165.25.jpg,Chaetodon citrinellus,FishBaseUser,8.51,8.65,2.03,2.0,12.0,3.07,2.51,12.0
Chaetodon_citrinellus_FishBaseUser_1508795381_172.68.102.42.jpg,Chaetodon citrinellus,FishBaseUser,9.24,9.79,2.15,2.0,12.0,3.73,3.21,12.0
Chaetodon_citrinellus_FishBaseUser_1511366233_162.158.92.222.jpg,Chaetodon citrinellus,FishBaseUser,8.83,9.02,2.29,2.0,12.0,5.4,3.75,12.0
Chaetodon_citrinellus_FishBaseUser_1724961870_172.68.91.158.jpg,Chaetodon citrinellus,FishBaseUser,8.74,9.45,2.66,2.0,12.0,6.29,4.33,12.0
Chaetodon_citrinellus_FishBaseUser_1747226259_95.95.129.49.jpg,Chaetodon citrinellus,FishBaseUser,8.49,8.74,1.92,2.0,12.0,3.93,3.82,12.0
Chaetodon_citrinellus_FishBaseUser_1747330675_185.193.156.153.jpg,Chaetodon citrinellus,FishBaseUser,7.19,8.78,3.32,2.0,12.0,3.38,3.34,12.0
Chaetodon_citrinellus_FishBase_Chcit_u0.jpg,Chaetodon citrinellus,FishBase,7.53,9.47,3.27,2.0,12.0,4.14,4.01,12.0
Chaetodon_citrinellus_FishBase_Chcit_u1.jpg,Chaetodon citrinellus,FishBase,7.29,5.51,3.97,2.0,12.0,3.69,3.54,12.0
Chaetodon_citrinellus_FishBase_Chcit_u2.jpg,Chaetodon citrinellus,FishBase,7.47,10.35,3.74,2.0,12.0,3.8,3.67,12.0
Chaetodon_citrinellus_FishBase_Chcit_u3.jpg,Chaetodon citrinellus,FishBase,7.1,4.38,3.59,2.0,12.0,3.92,3.79,12.0
Chaetodon_citrinellus_FishBase_Chcit_u4.jpg,Chaetodon citrinellus,FishBase,7.45,8.87,3.87,2.0,12.0,3.72,3.66,12.0
Chaetodon_citrinellus_FishBase_Chcit_u5.jpg,Chaetodon citrinellus,FishBase,7.19,4.48,3.79,2.0,12.0,3.88,3.8,12.0
Chaetodon_citrinellus_FishBase_Chcit_u6.jpg,Chaetodon citrinellus,FishBase,7.95,10.01,3.33,2.0,12.0,3.71,3.7,12.0
Chaetodon_citrinellus_FishPix_131830.jpg,Chaetodon citrinellus,FishPix,8.32,10.23,3.39,2.0,12.0,,,12.0
Chaetodon_citrinellus_FishPix_131831.jpg,Chaetodon citrinellus,FishPix,8.39,10.32,3.35,2.0,12.0,,,12.0
Chaetodon_citrinellus_FishPix_13404.jpg,Chaetodon citrinellus,FishPix,9.25,10.99,3.46,2.0,12.0,,,12.0
Chaetodon_citrinellus_FishPix_142545.jpg,Chaetodon citrinellus,FishPix,8.61,10.1,3.06,2.0,12.0,,,12.0
Chaetodon_citrinellus_FishPix_142756.jpg,Chaetodon citrinellus,FishPix,8.75,11.08,3.91,2.0,12.0,,,12.0
Chaetodon_citrinellus_FishPix_144488.jpg,Chaetodon citrinellus,FishPix,8.62,9.77,2.51,2.0,12.0,,,12.0
Chaetodon_citrinellus_FishPix_144960.jpg,Chaetodon citrinellus,FishPix,8.53,9.17,2.72,2.0,12.0,,,12.0
Chaetodon_citrinellus_FishPix_145030.jpg,Chaetodon citrinellus,FishPix,8.58,9.21,2.49,2.0,12.0,,,12.0
Chaetodon_citrinellus_FishPix_145335.jpg,Chaetodon citrinellus,FishPix,8.36,9.6,3.16,2.0,12.0,,,12.0
Chaetodon_citrinellus_FishPix_146600.jpg,Chaetodon citrinellus,FishPix,8.57,10.81,3.74,2.0,12.0,,,12.0
Chaetodon_citrinellus_FishPix_148165.jpg,Chaetodon citrinellus,FishPix,8.41,9.6,2.84,2.0,12.0,,,12.0
Chaetodon_citrinellus_FishPix_148355.jpg,Chaetodon citrinellus,FishPix,8.88,11.2,3.4,2.0,12.0,,,12.0
Chaetodon_citrinellus_FishPix_149481.jpg,Chaetodon citrinellus,FishPix,7.99,9.26,2.9,2.0,12.0,,,12.0
Chaetodon_citrinellus_FishPix_149874.jpg,Chaetodon citrinellus,FishPix,8.31,11.15,3.84,2.0,12.0,,,12.0
Chaetodon_citrinellus_FishPix_149887.jpg,Chaetodon citrinellus,FishPix,8.13,9.93,3.51,2.0,12.0,,,12.0
Chaetodon_citrinellus_FishPix_150639.jpg,Chaetodon citrinellus,FishPix,7.35,7.31,3.33,2.0,12.0,,,12.0
Chaetodon_citrinellus_FishPix_153639.jpg,Chaetodon citrinellus,FishPix,9.42,11.42,3.73,2.0,12.0,,,12.0
Chaetodon_citrinellus_FishPix_156131.jpg,Chaetodon citrinellus,FishPix,8.62,10.21,3.44,2.0,12.0,,,12.0
Chaetodon_citrinellus_FishPix_158648.jpg,Chaetodon citrinellus,FishPix,8.19,9.42,3.46,2.0,12.0,,,12.0
Chaetodon_citrinellus_FishPix_158670.jpg,Chaetodon citrinellus,FishPix,8.19,9.65,3.4,2.0,12.0,,,12.0
Chaetodon_citrinellus_FishPix_159540.jpg,Chaetodon citrinellus,FishPix,8.62,9.65,2.9,2.0,12.0,,,12.0
Chaetodon_citrinellus_FishPix_163155.jpg,Chaetodon citrinellus,FishPix,9.35,10.94,3.09,2.0,12.0,,,12.0
Chaetodon_citrinellus_FishPix_163485.jpg,Chaetodon citrinellus,FishPix,8.75,10.1,3.1,2.0,12.0,,,12.0
Chaetodon_citrinellus_FishPix_163514.jpg,Chaetodon citrinellus,FishPix,8.71,9.68,2.88,2.0,12.0,,,12.0
Chaetodon_citrinellus_FishPix_164167.jpg,Chaetodon citrinellus,FishPix,8.1,8.12,3.04,2.0,12.0,,,12.0
Chaetodon_citrinellus_FishPix_164234.jpg,Chaetodon citrinellus,FishPix,7.61,6.45,3.32,2.0,12.0,,,12.0
Chaetodon_citrinellus_FishPix_164260.jpg,Chaetodon citrinellus,FishPix,7.38,8.74,3.24,2.0,12.0,,,12.0
Chaetodon_citrinellus_FishPix_165560.jpg,Chaetodon citrinellus,FishPix,9.24,11.18,3.53,2.0,12.0,,,12.0
Chaetodon_citrinellus_FishPix_168280.jpg,Chaetodon citrinellus,FishPix,7.71,7.44,2.91,2.0,12.0,,,12.0
Chaetodon_citrinellus_FishPix_168281.jpg,Chaetodon citrinellus,FishPix,7.3,6.76,3.02,2.0,12.0,,,12.0
Chaetodon_citrinellus_FishPix_168282.jpg,Chaetodon citrinellus,FishPix,7.54,7.89,2.82,2.0,12.0,,,12.0
