filename,species,directory,mean_L,mean_a,mean_b,std_L,std_a,std_b,distance,distance_method,species_n_images,distance_zscore,flag_color_outlier,flag_small_mask,flag_large_mask,flag_luminance,n_flags,suggested_action
Chaetodon_reticulatus_iNaturalist_54399841.jpg,Chaetodon reticulatus,images_inaturalist,56.67,-11.32,-1.65,23.69,4.27,7.82,1.841,mahalanobis,15,-0.816,no,yes,no,no,1,review
Chaetodon_reticulatus_iNaturalist_573920266.jpg,Chaetodon reticulatus,images_inaturalist,37.09,-2.49,-4.58,20.16,4.36,5.87,2.547,mahalanobis,15,0.442,no,no,no,no,0,ok
Chaetodon_reticulatus_iNaturalist_591169754.jpg,Chaetodon reticulatus,images_inaturalist,49.46,-4.5,-16.52,25.56,5.61,10.39,2.731,mahalanobis,15,0.77,no,no,no,no,0,ok
Chaetodon_reticulatus_iNaturalist_7064003.jpg,Chaetodon reticulatus,images_inaturalist,44.91,-15.38,-2.11,29.19,7.13,10.33,2.589,mahalanobis,15,0.517,no,no,no,no,0,ok
Chaetodon_robustus_FishBase_Chrob_u6.jpg,Chaetodon robustus,images,71.78,-3.3,22.43,26.43,12.46,29.79,2.296,mahalanobis,11,-0.001,no,no,no,no,0,ok
Chaetodon_robustus_FishBase_Chrob_u5.jpg,Chaetodon robustus,images_fishbase_extra,56.28,-13.54,12.7,28.05,8.65,16.85,2.78,mahalanobis,11,1.14,no,no,no,no,0,ok
Chaetodon_robustus_FishBase_Chrob_u8.jpg,Chaetodon robustus,images_fishbase_extra,59.63,-7.07,15.4,22.96,9.84,19.72,1.498,mahalanobis,11,-1.882,no,no,no,no,0,ok
Chaetodon_robustus_iNaturalist_257423579.jpg,Chaetodon robustus,images_inaturalist,49.62,-10.58,-23.35,17.0,11.98,12.37,2.916,mahalanobis,11,1.459,no,no,yes,no,1,review
Chaetodon_robustus_iNaturalist_278213241.jpg,Chaetodon robustus,images_inaturalist,48.26,-2.39,1.7,23.47,10.41,20.71,2.555,mahalanobis,11,0.608,no,no,no,no,0,ok
Chaetodon_robustus_iNaturalist_399369257.jpg,Chaetodon robustus,images_inaturalist,54.37,-1.53,8.16,25.01,18.42,26.93,2.831,mahalanobis,11,1.26,no,no,yes,no,1,review
Chaetodon_robustus_iNaturalist_437534287.jpg,Chaetodon robustus,images_inaturalist,61.04,17.09,24.13,19.21,11.74,12.17,2.223,mahalanobis,11,-0.173,no,no,no,no,0,ok
Chaetodon_robustus_iNaturalist_437534347.jpg,Chaetodon robustus,images_inaturalist,56.85,16.61,21.11,15.87,9.67,10.59,1.857,mahalanobis,11,-1.036,no,no,yes,no,1,review
Chaetodon_robustus_iNaturalist_576757436.jpg,Chaetodon robustus,images_inaturalist,70.65,-17.85,11.12,24.76,8.63,24.11,2.25,mahalanobis,11,-0.11,no,no,no,no,0,ok
Chaetodon_robustus_iNaturalist_61768271.jpg,Chaetodon robustus,images_inaturalist,47.22,0.05,1.16,12.58,3.81,5.66,2.146,mahalanobis,11,-0.355,no,no,yes,no,1,review
Chaetodon_robustus_iNaturalist_61768284.jpg,Chaetodon robustus,images_inaturalist,47.96,-8.12,-3.83,17.29,6.06,15.4,1.91,mahalanobis,11,-0.91,no,yes,no,no,1,review
Chaetodon_sanctaehelenae_FishBase_Chsan_u0.jpg,Chaetodon sanctaehelenae,images,73.55,-8.55,-5.04,26.21,5.53,18.11,2.68,mahalanobis,11,0.752,no,no,no,no,0,ok
Chaetodon_sanctaehelenae_FishBase_Chsan_u1.jpg,Chaetodon sanctaehelenae,images_fishbase_extra,60.83,-2.09,0.14,15.73,3.54,11.34,1.578,mahalanobis,11,-1.273,no,no,no,no,0,ok
Chaetodon_sanctaehelenae_FishBase_Chsan_u2.jpg,Chaetodon sanctaehelenae,images_fishbase_extra,70.91,2.78,19.81,11.53,4.49,25.87,2.564,mahalanobis,11,0.538,no,no,no,no,0,ok
Chaetodon_sanctaehelenae_FishBase_Chsan_u6.jpg,Chaetodon sanctaehelenae,images_fishbase_extra,49.04,-7.36,-30.99,12.75,10.42,22.2,2.901,mahalanobis,11,1.156,no,no,no,no,0,ok
Chaetodon_sanctaehelenae_iNaturalist_29339037.jpg,Chaetodon sanctaehelenae,images_inaturalist,45.28,-6.0,-7.12,13.14,2.78,12.65,2.821,mahalanobis,11,1.01,no,no,yes,no,1,review
Chaetodon_sanctaehelenae_iNaturalist_418980733.jpg,Chaetodon sanctaehelenae,images_inaturalist,69.23,4.16,8.25,17.48,5.75,22.91,1.663,mahalanobis,11,-1.118,no,no,no,no,0,ok
Chaetodon_sanctaehelenae_iNaturalist_418983044.jpg,Chaetodon sanctaehelenae,images_inaturalist,67.23,0.95,4.04,17.33,5.43,16.67,2.565,mahalanobis,11,0.54,no,no,no,no,0,ok
Chaetodon_sanctaehelenae_iNaturalist_484513376.jpg,Chaetodon sanctaehelenae,images_inaturalist,30.11,21.3,-54.27,12.45,14.9,17.99,2.986,mahalanobis,11,1.313,no,no,no,yes,1,review
Chaetodon_sanctaehelenae_iNaturalist_578388945.jpg,Chaetodon sanctaehelenae,images_inaturalist,59.63,0.75,5.03,4.75,4.69,11.39,1.703,mahalanobis,11,-1.044,no,yes,no,no,1,review
Chaetodon_sanctaehelenae_iNaturalist_578388957.jpg,Chaetodon sanctaehelenae,images_inaturalist,62.59,1.3,5.66,4.36,4.9,12.49,1.851,mahalanobis,11,-0.772,no,yes,no,no,1,review
Chaetodon_sanctaehelenae_iNaturalist_578388963.jpg,Chaetodon sanctaehelenae,images_inaturalist,61.34,0.95,5.45,3.9,4.64,10.6,1.671,mahalanobis,11,-1.103,no,yes,no,no,1,review
Chaetodon_sedentarius_FishBase_Chsed_u1.jpg,Chaetodon sedentarius,images,72.36,1.16,17.93,26.66,5.61,11.2,1.936,mahalanobis,12,-0.934,no,no,no,no,0,ok
Chaetodon_sedentarius_FishBase_Chsed_u2.jpg,Chaetodon sedentarius,images_fishbase_extra,57.87,-8.49,9.1,21.4,5.94,15.58,1.615,mahalanobis,12,-1.732,no,no,no,no,0,ok
Chaetodon_sedentarius_FishBase_Chsed_u5.jpg,Chaetodon sedentarius,images_fishbase_extra,67.97,-3.21,-4.87,26.04,4.78,11.96,2.681,mahalanobis,12,0.923,no,no,no,no,0,ok
Chaetodon_sedentarius_iNaturalist_149996653.jpg,Chaetodon sedentarius,images_inaturalist,57.44,-0.5,0.74,27.25,4.78,14.42,2.051,mahalanobis,12,-0.646,no,no,no,no,0,ok
Chaetodon_sedentarius_iNaturalist_261909821.jpg,Chaetodon sedentarius,images_inaturalist,71.47,-10.7,10.88,23.13,6.49,18.99,2.303,mahalanobis,12,-0.02,no,no,no,no,0,ok
Chaetodon_sedentarius_iNaturalist_264761.jpg,Chaetodon sedentarius,images_inaturalist,41.73,-14.7,0.54,12.21,3.79,9.59,2.334,mahalanobis,12,0.058,no,no,no,no,0,ok
Chaetodon_sedentarius_iNaturalist_291518510.jpg,Chaetodon sedentarius,images_inaturalist,50.53,-11.16,5.51,10.16,2.41,8.56,2.068,mahalanobis,12,-0.605,no,no,yes,no,1,review
Chaetodon_sedentarius_iNaturalist_32020377.jpg,Chaetodon sedentarius,images_inaturalist,71.73,-1.95,-10.07,13.3,3.93,16.4,2.419,mahalanobis,12,0.269,no,yes,no,no,1,review
Chaetodon_sedentarius_iNaturalist_32020388.jpg,Chaetodon sedentarius,images_inaturalist,68.37,-1.01,-3.47,16.6,3.7,20.05,2.585,mahalanobis,12,0.685,no,yes,no,no,1,review
Chaetodon_sedentarius_iNaturalist_32020394.jpg,Chaetodon sedentarius,images_inaturalist,51.4,5.13,-16.88,19.8,7.88,13.51,2.978,mahalanobis,12,1.662,no,yes,no,no,1,review
Chaetodon_sedentarius_iNaturalist_401441222.jpg,Chaetodon sedentarius,images_inaturalist,79.81,-16.64,49.63,12.59,4.9,10.91,2.881,mahalanobis,12,1.421,no,no,no,no,0,ok
Chaetodon_sedentarius_iNaturalist_4692917.jpg,Chaetodon sedentarius,images_inaturalist,56.69,1.68,6.03,22.2,4.75,8.33,1.877,mahalanobis,12,-1.081,no,no,yes,no,1,review
Chaetodon_selene_FishPix_26453AF.jpg,Chaetodon selene,images,60.37,3.54,0.94,27.6,5.08,19.59,2.602,mahalanobis,16,0.499,no,no,no,no,0,ok
Chaetodon_selene_Bishop_-1379331455.jpg,Chaetodon selene,images_bishop,55.76,1.92,9.21,25.99,2.8,13.17,1.489,mahalanobis,16,-1.259,no,no,no,no,0,ok
Chaetodon_selene_FishBase_Chsel_j0.jpg,Chaetodon selene,images_fishbase_extra,61.98,1.02,15.64,32.17,5.65,17.03,2.274,mahalanobis,16,-0.019,no,no,no,no,0,ok
Chaetodon_selene_FishBase_Chsel_u0.jpg,Chaetodon selene,images_fishbase_extra,55.67,1.84,9.31,27.15,3.23,13.99,1.418,mahalanobis,16,-1.372,no,no,no,no,0,ok
Chaetodon_selene_FishBase_Chsel_u1.jpg,Chaetodon selene,images_fishbase_extra,64.65,-4.83,19.12,26.77,6.66,20.93,1.478,mahalanobis,16,-1.277,no,no,no,no,0,ok
Chaetodon_selene_FishBase_Chsel_u2.jpg,Chaetodon selene,images_fishbase_extra,63.1,-3.79,19.0,26.54,4.62,20.42,1.523,mahalanobis,16,-1.206,no,no,no,no,0,ok
Chaetodon_selene_iNaturalist_148476948.jpg,Chaetodon selene,images_inaturalist,56.37,-11.64,13.76,15.99,5.24,25.33,2.108,mahalanobis,16,-0.28,no,no,no,no,0,ok
Chaetodon_selene_iNaturalist_194985212.jpg,Chaetodon selene,images_inaturalist,32.97,-15.58,-3.0,13.04,6.12,11.54,3.301,mahalanobis,16,1.604,no,yes,no,yes,2,review
Chaetodon_selene_iNaturalist_2465500.jpg,Chaetodon selene,images_inaturalist,49.72,-4.88,13.24,13.36,5.52,17.7,2.134,mahalanobis,16,-0.239,no,no,no,no,0,ok
Chaetodon_selene_iNaturalist_459791600.jpg,Chaetodon selene,images_inaturalist,62.3,-14.14,-4.03,20.16,26.68,41.27,3.631,mahalanobis,16,2.126,no,no,no,no,0,ok
Chaetodon_selene_iNaturalist_461134965.jpg,Chaetodon selene,images_inaturalist,58.26,-0.27,11.68,18.45,3.78,16.86,2.069,mahalanobis,16,-0.342,no,no,no,no,0,ok
Chaetodon_selene_iNaturalist_517036584.jpg,Chaetodon selene,images_inaturalist,38.76,-9.94,11.66,10.78,3.56,9.43,2.491,mahalanobis,16,0.324,no,no,no,no,0,ok
Chaetodon_selene_iNaturalist_577593291.jpg,Chaetodon selene,images_inaturalist,56.06,-4.96,5.4,13.24,9.06,24.92,2.09,mahalanobis,16,-0.309,no,yes,no,no,1,review
Chaetodon_selene_iNaturalist_600955401.jpg,Chaetodon selene,images_inaturalist,69.07,-18.45,27.88,18.64,4.8,23.61,2.456,mahalanobis,16,0.269,no,no,no,no,0,ok
Chaetodon_selene_iNaturalist_600955409.jpg,Chaetodon selene,images_inaturalist,72.34,-15.35,26.79,19.9,5.43,24.37,2.443,mahalanobis,16,0.248,no,no,no,no,0,ok
Chaetodon_selene_iNaturalist_84499473.jpg,Chaetodon selene,images_inaturalist,61.79,1.65,7.93,20.59,5.19,30.27,3.066,mahalanobis,16,1.232,no,no,no,no,0,ok
Chaetodon_semeion_FishPix_38321AF.jpg,Chaetodon semeion,images,72.63,-13.21,28.49,22.35,5.89,23.56,2.803,mahalanobis,18,1.118,no,no,no,no,0,ok
Chaetodon_semeion_Bishop_-1205919593.jpg,Chaetodon semeion,images_bishop,56.68,7.31,33.43,23.9,3.29,20.75,2.488,mahalanobis,18,0.348,no,no,no,no,0,ok
Chaetodon_semeion_Bishop_238560942.jpg,Chaetodon semeion,images_bishop,50.57,27.11,31.18,16.77,7.72,17.83,2.257,mahalanobis,18,-0.215,no,no,no,no,0,ok
Chaetodon_semeion_FishBase_Chsem_j0.jpg,Chaetodon semeion,images_fishbase_extra,70.16,1.98,70.54,18.5,6.48,18.7,2.295,mahalanobis,18,-0.123,no,yes,no,no,1,review
Chaetodon_semeion_FishBase_Chsem_j1.jpg,Chaetodon semeion,images_fishbase_extra,75.1,-7.95,43.01,25.12,5.06,21.27,2.142,mahalanobis,18,-0.496,no,no,no,no,0,ok
Chaetodon_semeion_FishBase_Chsem_u0.jpg,Chaetodon semeion,images_fishbase_extra,50.82,26.93,31.18,18.07,8.39,18.79,2.4,mahalanobis,18,0.135,no,no,no,no,0,ok
Chaetodon_semeion_FishBase_Chsem_u1.jpg,Chaetodon semeion,images_fishbase_extra,56.83,5.31,42.01,27.49,7.09,23.25,2.625,mahalanobis,18,0.685,no,no,no,no,0,ok
Chaetodon_semeion_FishBase_Chsem_u3.jpg,Chaetodon semeion,images_fishbase_extra,57.26,7.15,33.51,24.9,3.84,21.48,2.172,mahalanobis,18,-0.423,no,no,no,no,0,ok
Chaetodon_semeion_FishBase_Chsem_u8.jpg,Chaetodon semeion,images_fishbase_extra,74.73,-9.85,60.8,25.75,7.85,33.22,1.776,mahalanobis,18,-1.389,no,no,no,no,0,ok
Chaetodon_semeion_iNaturalist_187549895.jpg,Chaetodon semeion,images_inaturalist,55.04,-17.06,26.91,10.03,5.93,23.33,2.426,mahalanobis,18,0.198,no,no,no,no,0,ok
Chaetodon_semeion_iNaturalist_483843324.jpg,Chaetodon semeion,images_inaturalist,48.41,-18.63,37.51,11.87,2.46,10.9,2.138,mahalanobis,18,-0.505,no,yes,no,no,1,review
Chaetodon_semeion_iNaturalist_483843340.jpg,Chaetodon semeion,images_inaturalist,48.79,-17.73,37.32,10.53,2.52,10.72,1.926,mahalanobis,18,-1.025,no,yes,no,no,1,review
Chaetodon_semeion_iNaturalist_483843356.jpg,Chaetodon semeion,images_inaturalist,50.87,-20.0,27.32,7.77,2.35,10.02,1.811,mahalanobis,18,-1.305,no,yes,no,no,1,review
Chaetodon_semeion_iNaturalist_592159669.jpg,Chaetodon semeion,images_inaturalist,66.17,1.74,64.63,9.59,6.13,14.88,2.677,mahalanobis,18,0.812,no,no,no,no,0,ok
Chaetodon_semeion_iNaturalist_599835880.jpg,Chaetodon semeion,images_inaturalist,38.53,4.68,10.66,8.12,2.93,10.04,2.008,mahalanobis,18,-0.824,no,no,no,no,0,ok
Chaetodon_semeion_iNaturalist_599835888.jpg,Chaetodon semeion,images_inaturalist,35.96,0.38,8.94,8.17,2.5,9.41,1.915,mahalanobis,18,-1.05,no,yes,no,no,1,review
Chaetodon_semeion_iNaturalist_80165040.jpg,Chaetodon semeion,images_inaturalist,77.83,-17.22,64.49,23.51,6.85,41.61,3.156,mahalanobis,18,1.982,no,no,no,no,0,ok
Chaetodon_semeion_iNaturalist_85606809.jpg,Chaetodon semeion,images_inaturalist,40.38,-4.6,31.86,21.36,6.9,34.86,3.195,mahalanobis,18,2.076,no,no,no,no,0,ok
Chaetodon_semilarvatus_FishPix_32790AF.jpg,Chaetodon semilarvatus,images,82.42,-29.73,64.93,16.45,16.89,37.54,2.919,mahalanobis,18,1.078,no,no,no,no,0,ok
Chaetodon_semilarvatus_Bishop_-947886964.jpg,Chaetodon semilarvatus,images_bishop,61.43,5.34,43.14,18.0,3.53,14.75,2.078,mahalanobis,18,-0.418,no,no,no,no,0,ok
Chaetodon_semilarvatus_FishBase_Chsem_u2.jpg,Chaetodon semilarvatus,images_fishbase_extra,62.09,5.27,43.3,18.76,3.95,15.35,2.137,mahalanobis,18,-0.313,no,no,no,no,0,ok
Chaetodon_semilarvatus_FishBase_Chsem_u4.jpg,Chaetodon semilarvatus,images_fishbase_extra,73.24,0.18,55.39,13.38,4.52,10.66,2.33,mahalanobis,18,0.031,no,no,no,no,0,ok
Chaetodon_semilarvatus_FishBase_Chsem_u6.jpg,Chaetodon semilarvatus,images_fishbase_extra,56.38,-13.5,46.0,23.62,14.41,37.79,2.992,mahalanobis,18,1.207,no,no,no,no,0,ok
Chaetodon_semilarvatus_FishBase_Chsem_u7.jpg,Chaetodon semilarvatus,images_fishbase_extra,79.35,-20.69,60.55,19.98,5.46,19.46,3.284,mahalanobis,18,1.726,no,no,no,no,0,ok
Chaetodon_semilarvatus_FishBase_Chsem_ua.jpg,Chaetodon semilarvatus,images_fishbase_extra,68.47,-24.27,65.04,17.73,12.34,23.86,1.714,mahalanobis,18,-1.065,no,no,no,no,0,ok
Chaetodon_semilarvatus_FishBase_Chsem_uc.jpg,Chaetodon semilarvatus,images_fishbase_extra,67.29,4.21,63.69,16.3,8.51,26.44,2.053,mahalanobis,18,-0.463,no,no,no,no,0,ok
Chaetodon_semilarvatus_iNaturalist_120141447.jpg,Chaetodon semilarvatus,images_inaturalist,47.34,-15.53,45.32,20.63,9.4,25.28,2.011,mahalanobis,18,-0.537,no,no,no,no,0,ok
Chaetodon_semilarvatus_iNaturalist_120141561.jpg,Chaetodon semilarvatus,images_inaturalist,48.35,-50.22,44.65,15.12,15.84,19.5,2.687,mahalanobis,18,0.664,no,no,no,no,0,ok
Chaetodon_semilarvatus_iNaturalist_213281979.jpg,Chaetodon semilarvatus,images_inaturalist,69.98,-5.98,69.39,17.08,9.55,21.99,1.467,mahalanobis,18,-1.504,no,no,no,no,0,ok
Chaetodon_semilarvatus_iNaturalist_234638753.jpg,Chaetodon semilarvatus,images_inaturalist,72.42,5.03,71.0,20.17,12.55,27.54,2.613,mahalanobis,18,0.533,no,no,no,no,0,ok
Chaetodon_semilarvatus_iNaturalist_2675097.jpg,Chaetodon semilarvatus,images_inaturalist,59.56,-10.71,60.35,14.78,9.64,18.29,1.644,mahalanobis,18,-1.19,no,no,no,no,0,ok
Chaetodon_semilarvatus_iNaturalist_480736217.jpg,Chaetodon semilarvatus,images_inaturalist,49.42,-27.66,42.74,14.5,7.39,20.03,2.656,mahalanobis,18,0.61,no,no,no,no,0,ok
Chaetodon_semilarvatus_iNaturalist_542083393.jpg,Chaetodon semilarvatus,images_inaturalist,40.27,-42.24,34.21,11.75,14.33,19.77,2.376,mahalanobis,18,0.112,no,no,no,no,0,ok
Chaetodon_semilarvatus_iNaturalist_581020123.jpg,Chaetodon semilarvatus,images_inaturalist,77.99,-1.12,71.69,15.94,12.1,30.84,2.153,mahalanobis,18,-0.284,no,no,no,no,0,ok
Chaetodon_semilarvatus_iNaturalist_589657471.jpg,Chaetodon semilarvatus,images_inaturalist,50.38,-26.12,47.01,17.31,10.58,23.04,1.318,mahalanobis,18,-1.768,no,no,no,no,0,ok
Chaetodon_semilarvatus_iNaturalist_598091917.jpg,Chaetodon semilarvatus,images_inaturalist,58.92,-40.41,26.85,12.69,15.09,21.89,3.202,mahalanobis,18,1.58,no,no,no,no,0,ok
Chaetodon_smithi_FishBase_Chsmi_u1.jpg,Chaetodon smithi,images,49.14,-0.21,27.51,35.83,9.8,25.95,2.332,mahalanobis,9,0.141,no,no,no,no,0,ok
Chaetodon_smithi_Bishop_-1166721005.jpg,Chaetodon smithi,images_bishop,48.94,3.26,26.17,29.6,3.93,30.11,2.094,mahalanobis,9,-0.642,no,no,no,no,0,ok
Chaetodon_smithi_Bishop_-608924262.jpg,Chaetodon smithi,images_bishop,48.84,-0.2,27.81,35.21,9.51,25.1,2.348,mahalanobis,9,0.193,no,no,no,no,0,ok
Chaetodon_smithi_Bishop_-756583267.jpg,Chaetodon smithi,images_bishop,38.64,4.99,26.77,34.84,6.39,30.34,1.903,mahalanobis,9,-1.268,no,no,no,no,0,ok
Chaetodon_smithi_FishBase_Chsmi_u0.jpg,Chaetodon smithi,images_fishbase_extra,38.92,5.02,26.81,35.13,6.42,30.5,1.919,mahalanobis,9,-1.215,no,no,no,no,0,ok
Chaetodon_smithi_FishBase_Chsmi_u2.jpg,Chaetodon smithi,images_fishbase_extra,68.44,-15.49,53.23,38.95,10.74,32.95,2.666,mahalanobis,9,1.238,no,yes,no,yes,2,review
Chaetodon_smithi_FishBase_Chsmi_u3.jpg,Chaetodon smithi,images_fishbase_extra,49.12,3.05,25.98,30.37,4.42,30.36,2.008,mahalanobis,9,-0.923,no,no,no,no,0,ok
Chaetodon_smithi_FishBase_Chsmi_u5.jpg,Chaetodon smithi,images_fishbase_extra,44.0,-3.99,6.85,36.8,9.83,27.08,2.667,mahalanobis,9,1.238,no,no,no,no,0,ok
Chaetodon_smithi_iNaturalist_459167446.jpg,Chaetodon smithi,images_inaturalist,51.71,-5.97,32.32,31.66,7.74,47.14,2.666,mahalanobis,9,1.237,no,no,no,no,0,ok
Chaetodon_speculum_FishPix_12080AF.jpg,Chaetodon speculum,images,43.25,-24.13,28.27,13.71,9.23,16.43,2.921,mahalanobis,23,1.098,no,no,no,no,0,ok
Chaetodon_speculum_Bishop_65885528.jpg,Chaetodon speculum,images_bishop,64.6,3.9,34.0,25.57,4.52,15.65,2.271,mahalanobis,23,-0.122,no,no,no,no,0,ok
Chaetodon_speculum_FishBase_Chspe_j0.jpg,Chaetodon speculum,images_fishbase_extra,53.66,-5.32,26.83,21.21,7.15,29.12,2.392,mahalanobis,23,0.105,no,yes,no,no,1,review
Chaetodon_speculum_FishBase_Chspe_j1.jpg,Chaetodon speculum,images_fishbase_extra,41.28,3.55,32.01,20.49,7.33,27.43,2.571,mahalanobis,23,0.441,no,no,no,no,0,ok
Chaetodon_speculum_FishBase_Chspe_u0.jpg,Chaetodon speculum,images_fishbase_extra,64.41,3.65,33.47,26.68,4.9,16.79,2.184,mahalanobis,23,-0.285,no,no,no,no,0,ok
Chaetodon_speculum_FishBase_Chspe_u1.jpg,Chaetodon speculum,images_fishbase_extra,36.08,16.16,36.43,22.04,16.18,19.42,3.836,mahalanobis,23,2.816,yes,no,no,no,1,review
Chaetodon_speculum_FishBase_Chspe_u2.jpg,Chaetodon speculum,images_fishbase_extra,73.88,7.3,53.35,16.25,7.45,21.12,2.987,mahalanobis,23,1.222,no,no,no,no,0,ok
Chaetodon_speculum_FishBase_Chspe_u3.jpg,Chaetodon speculum,images_fishbase_extra,70.43,-5.33,53.1,23.57,8.04,19.02,1.697,mahalanobis,23,-1.199,no,no,no,no,0,ok
Chaetodon_speculum_FishBase_Chspe_u4.jpg,Chaetodon speculum,images_fishbase_extra,47.97,-14.0,28.32,22.81,9.0,22.96,1.422,mahalanobis,23,-1.714,no,no,no,no,0,ok
Chaetodon_speculum_FishBase_Chspe_u5.jpg,Chaetodon speculum,images_fishbase_extra,61.34,-5.01,35.4,28.8,4.54,26.82,1.991,mahalanobis,23,-0.646,no,no,no,no,0,ok
Chaetodon_speculum_FishBase_Chspe_u6.jpg,Chaetodon speculum,images_fishbase_extra,70.2,-16.04,61.11,30.69,7.12,25.57,2.142,mahalanobis,23,-0.363,no,no,no,no,0,ok
Chaetodon_speculum_FishBase_Chspe_ua.jpg,Chaetodon speculum,images_fishbase_extra,57.39,-6.52,25.06,17.83,5.11,21.35,2.013,mahalanobis,23,-0.605,no,no,no,no,0,ok
Chaetodon_speculum_FishBase_Chspe_ub.jpg,Chaetodon speculum,images_fishbase_extra,46.56,-6.58,28.77,28.81,6.4,29.39,2.495,mahalanobis,23,0.299,no,no,no,no,0,ok
Chaetodon_speculum_FishBase_Chspe_uc.jpg,Chaetodon speculum,images_fishbase_extra,67.32,-9.94,58.84,26.21,7.98,36.01,2.555,mahalanobis,23,0.412,no,no,no,no,0,ok
Chaetodon_speculum_iNaturalist_175106878.jpg,Chaetodon speculum,images_inaturalist,36.78,3.18,-4.2,19.46,9.03,11.22,3.032,mahalanobis,23,1.307,no,no,yes,no,1,review
Chaetodon_speculum_iNaturalist_195541810.jpg,Chaetodon speculum,images_inaturalist,51.62,-25.77,49.51,23.0,11.95,24.79,2.311,mahalanobis,23,-0.046,no,no,no,no,0,ok
Chaetodon_speculum_iNaturalist_209502838.jpg,Chaetodon speculum,images_inaturalist,71.46,-17.5,66.95,25.21,8.8,26.83,1.742,mahalanobis,23,-1.113,no,no,no,no,0,ok
Chaetodon_speculum_iNaturalist_22549454.jpg,Chaetodon speculum,images_inaturalist,43.8,2.67,42.95,18.92,8.92,25.0,2.554,mahalanobis,23,0.41,no,no,no,no,0,ok
Chaetodon_speculum_iNaturalist_33179568.jpg,Chaetodon speculum,images_inaturalist,74.93,-8.34,69.7,23.76,7.68,28.72,1.779,mahalanobis,23,-1.045,no,no,no,no,0,ok
Chaetodon_speculum_iNaturalist_351451545.jpg,Chaetodon speculum,images_inaturalist,61.95,-11.24,54.74,20.58,4.83,20.42,2.635,mahalanobis,23,0.561,no,yes,no,no,1,review
Chaetodon_speculum_iNaturalist_468432570.jpg,Chaetodon speculum,images_inaturalist,44.75,-25.58,42.88,23.48,11.22,20.97,2.443,mahalanobis,23,0.202,no,no,no,no,0,ok
Chaetodon_speculum_iNaturalist_5435374.jpg,Chaetodon speculum,images_inaturalist,66.29,-13.61,52.97,17.72,4.83,26.91,2.127,mahalanobis,23,-0.392,no,no,no,no,0,ok
Chaetodon_speculum_iNaturalist_62392281.jpg,Chaetodon speculum,images_inaturalist,73.22,-9.98,62.92,24.86,6.24,22.24,1.62,mahalanobis,23,-1.343,no,no,no,no,0,ok
Chaetodon_striatus_FishBase_Chstr_u0.jpg,Chaetodon striatus,images,56.08,-4.79,12.44,28.63,4.8,5.3,2.447,mahalanobis,12,0.304,no,no,no,no,0,ok
Chaetodon_striatus_FishBase_Chstr_ua.jpg,Chaetodon striatus,images_fishbase_extra,44.18,1.62,-3.83,36.12,5.84,10.57,1.536,mahalanobis,12,-1.32,no,no,no,no,0,ok
Chaetodon_striatus_FishBase_Chstr_ub.jpg,Chaetodon striatus,images_fishbase_extra,51.95,-9.86,8.21,28.57,7.45,11.32,2.54,mahalanobis,12,0.468,no,no,no,no,0,ok
Chaetodon_striatus_FishBase_Chstr_ui.jpg,Chaetodon striatus,images_fishbase_extra,60.02,1.55,2.43,37.63,3.77,8.8,2.158,mahalanobis,12,-0.213,no,no,no,no,0,ok
Chaetodon_striatus_iNaturalist_108952720.jpg,Chaetodon striatus,images_inaturalist,38.49,-10.63,3.95,24.19,3.92,8.5,1.681,mahalanobis,12,-1.062,no,no,no,no,0,ok
Chaetodon_striatus_iNaturalist_378227586.jpg,Chaetodon striatus,images_inaturalist,51.8,-4.7,23.88,21.59,18.53,10.7,3.065,mahalanobis,12,1.404,no,no,no,no,0,ok
Chaetodon_striatus_iNaturalist_44877104.jpg,Chaetodon striatus,images_inaturalist,39.59,-20.98,16.29,12.26,3.34,5.47,2.473,mahalanobis,12,0.348,no,no,no,no,0,ok
Chaetodon_striatus_iNaturalist_455572688.jpg,Chaetodon striatus,images_inaturalist,58.68,-21.82,14.29,16.57,3.23,4.33,1.638,mahalanobis,12,-1.139,no,no,no,no,0,ok
Chaetodon_striatus_iNaturalist_516231487.jpg,Chaetodon striatus,images_inaturalist,57.79,-29.82,-13.8,7.12,4.65,2.64,2.686,mahalanobis,12,0.729,no,no,no,no,0,ok
Chaetodon_striatus_iNaturalist_535152832.jpg,Chaetodon striatus,images_inaturalist,41.08,-0.67,-32.12,21.42,9.67,8.8,2.866,mahalanobis,12,1.05,no,no,no,no,0,ok
Chaetodon_striatus_iNaturalist_604196066.jpg,Chaetodon striatus,images_inaturalist,35.93,-13.9,-15.81,27.45,12.36,10.72,2.869,mahalanobis,12,1.055,no,no,no,no,0,ok
Chaetodon_striatus_iNaturalist_608288977.jpg,Chaetodon striatus,images_inaturalist,47.19,-13.52,8.81,28.32,5.78,8.57,1.366,mahalanobis,12,-1.624,no,no,no,no,0,ok
Chaetodon_tinkeri_FishPix_85108AF.jpg,Chaetodon tinkeri,images,64.81,0.69,3.6,36.04,5.11,19.26,1.966,mahalanobis,20,-0.528,no,no,no,no,0,ok
Chaetodon_tinkeri_Bishop_-1989865351.jpg,Chaetodon tinkeri,images_bishop,66.65,2.11,2.74,34.86,5.33,11.62,2.118,mahalanobis,20,-0.289,no,no,no,no,0,ok
