filename,species,directory,mask_area,species_median_area,area_ratio,aspect_ratio,species_median_aspect,aspect_z,depth_length_ratio,species_median_dl_ratio,dl_ratio_z,mean_L,species_mean_L,L_z,mean_chroma,species_mean_chroma,chroma_z,larva_score,flagged
Hemitaurichthys_polylepis_FishPix_19342AF.jpg,Hemitaurichthys polylepis,images,112099,110508,1.014,0.977,1.199,1.11,1.01,0.831,-1.26,73.9,65.32,0.82,33.09,32.09,-0.13,0.0,no
Hemitaurichthys_polylepis_iNaturalist_179467594.jpg,Hemitaurichthys polylepis,images_inaturalist,54700,110508,0.495,1.32,1.199,0.61,0.702,0.831,0.91,67.15,65.32,0.17,29.44,32.09,0.35,0.163,no
Hemitaurichthys_polylepis_iNaturalist_237757988.jpg,Hemitaurichthys polylepis,images_inaturalist,153946,110508,1.393,1.392,1.199,0.97,0.648,0.831,1.29,28.62,65.32,-3.49,42.64,32.09,-1.4,0.225,no
Hemitaurichthys_polylepis_iNaturalist_409603661.jpg,Hemitaurichthys polylepis,images_inaturalist,163513,110508,1.48,1.199,1.199,0.0,0.811,0.831,0.14,67.33,65.32,0.19,32.42,32.09,-0.04,0.025,no
Hemitaurichthys_polylepis_iNaturalist_409603672.jpg,Hemitaurichthys polylepis,images_inaturalist,115922,110508,1.049,1.122,1.199,0.39,0.865,0.831,-0.24,66.42,65.32,0.1,43.99,32.09,-1.58,0.0,no
Hemitaurichthys_polylepis_iNaturalist_409603684.jpg,Hemitaurichthys polylepis,images_inaturalist,76377,110508,0.691,0.852,1.199,1.74,0.891,0.831,-0.42,63.83,65.32,-0.14,39.92,32.09,-1.04,0.0,no
Hemitaurichthys_polylepis_iNaturalist_477147605.jpg,Hemitaurichthys polylepis,images_inaturalist,67166,110508,0.608,0.851,1.199,1.74,1.126,0.831,-2.08,53.21,65.32,-1.15,37.32,32.09,-0.69,0.0,no
Hemitaurichthys_polylepis_iNaturalist_505103184.jpg,Hemitaurichthys polylepis,images_inaturalist,97199,110508,0.88,0.995,1.199,1.02,0.96,0.831,-0.91,70.4,65.32,0.48,32.21,32.09,-0.02,0.0,no
Hemitaurichthys_thompsoni_FishBase_Hetho_u0.jpg,Hemitaurichthys thompsoni,images_fishbase_extra,114248,50274,2.273,1.372,1.341,0.07,0.631,0.571,-0.1,56.44,29.61,2.56,9.42,26.02,1.05,0.195,no
Hemitaurichthys_thompsoni_FishPix_76147AF.jpg,Hemitaurichthys thompsoni,images,121750,50274,2.422,2.095,1.341,1.68,0.469,0.571,0.18,28.18,29.61,-0.14,5.09,26.02,1.32,0.031,no
Hemitaurichthys_thompsoni_iNaturalist_122841071.jpg,Hemitaurichthys thompsoni,images_inaturalist,116719,50274,2.322,1.923,1.341,1.29,0.518,0.571,0.09,32.23,29.61,0.25,31.98,26.02,-0.38,0.016,no
Hemitaurichthys_thompsoni_iNaturalist_263235771.jpg,Hemitaurichthys thompsoni,images_inaturalist,50274,50274,1.0,1.301,1.341,0.09,0.571,0.571,0.0,28.75,29.61,-0.08,32.0,26.02,-0.38,0.0,no
Hemitaurichthys_thompsoni_iNaturalist_535843126.jpg,Hemitaurichthys thompsoni,images_inaturalist,13182,50274,0.262,1.539,1.341,0.44,0.528,0.571,0.08,23.46,29.61,-0.59,63.59,26.02,-2.37,0.203,no
Hemitaurichthys_thompsoni_iNaturalist_601149930.jpg,Hemitaurichthys thompsoni,images_inaturalist,48443,50274,0.964,1.161,1.341,0.4,0.302,0.571,0.47,21.84,29.61,-0.74,26.63,26.02,-0.04,0.082,no
Hemitaurichthys_thompsoni_iNaturalist_601149946.jpg,Hemitaurichthys thompsoni,images_inaturalist,91757,50274,1.825,1.341,1.341,0.0,0.743,0.571,-0.3,24.79,29.61,-0.46,20.13,26.02,0.37,0.0,no
Hemitaurichthys_thompsoni_iNaturalist_601149963.jpg,Hemitaurichthys thompsoni,images_inaturalist,17493,50274,0.348,0.417,1.341,2.05,2.329,0.571,-3.07,18.15,29.61,-1.09,22.41,26.02,0.23,0.122,no
Hemitaurichthys_thompsoni_iNaturalist_610388709.jpg,Hemitaurichthys thompsoni,images_inaturalist,14534,50274,0.289,1.293,1.341,0.11,0.574,0.571,-0.01,32.61,29.61,0.29,22.89,26.02,0.2,0.169,no
Hemitaurichthys_zoster_Bishop_1598828141.jpg,Hemitaurichthys zoster,images_bishop,215161,107560,2.0,1.152,1.221,0.2,0.843,0.803,-0.2,39.23,40.04,-0.08,7.49,19.43,1.24,0.0,no
Hemitaurichthys_zoster_FishBase_Hezos_u0.jpg,Hemitaurichthys zoster,images_fishbase_extra,126197,107560,1.173,1.145,1.221,0.22,0.871,0.803,-0.34,39.43,40.04,-0.06,7.56,19.43,1.23,0.0,no
Hemitaurichthys_zoster_FishBase_Hezos_u1.jpg,Hemitaurichthys zoster,images_fishbase_extra,108019,107560,1.004,1.023,1.221,0.56,0.97,0.803,-0.84,32.97,40.04,-0.72,12.05,19.43,0.77,0.0,no
Hemitaurichthys_zoster_FishBase_Hezos_u3.jpg,Hemitaurichthys zoster,images_fishbase_extra,139431,107560,1.296,1.227,1.221,0.02,0.811,0.803,-0.04,46.66,40.04,0.67,15.32,19.43,0.43,0.0,no
Hemitaurichthys_zoster_FishBase_Hezos_u4.jpg,Hemitaurichthys zoster,images_fishbase_extra,107101,107560,0.996,1.575,1.221,1.01,0.635,0.803,0.84,41.93,40.04,0.19,11.35,19.43,0.84,0.148,no
Hemitaurichthys_zoster_FishPix_12049AF.jpg,Hemitaurichthys zoster,images,71867,107560,0.668,1.228,1.221,0.02,0.692,0.803,0.56,40.52,40.04,0.05,32.59,19.43,-1.37,0.098,no
Hemitaurichthys_zoster_iNaturalist_15934136.jpg,Hemitaurichthys zoster,images_inaturalist,399687,107560,3.716,1.434,1.221,0.61,0.65,0.803,0.77,36.13,40.04,-0.4,16.62,19.43,0.29,0.134,no
Hemitaurichthys_zoster_iNaturalist_485085859.jpg,Hemitaurichthys zoster,images_inaturalist,20823,107560,0.194,1.215,1.221,0.02,0.812,0.803,-0.05,45.55,40.04,0.56,28.85,19.43,-0.98,0.245,no
Hemitaurichthys_zoster_iNaturalist_567879903.jpg,Hemitaurichthys zoster,images_inaturalist,15951,107560,0.148,1.645,1.221,1.21,0.549,0.803,1.28,57.01,40.04,1.73,22.65,19.43,-0.33,0.656,yes
Hemitaurichthys_zoster_iNaturalist_602452085.jpg,Hemitaurichthys zoster,images_inaturalist,72659,107560,0.676,0.716,1.221,1.44,1.252,0.803,-2.25,29.44,40.04,-1.08,38.14,19.43,-1.94,0.0,no
Hemitaurichthys_zoster_iNaturalist_602702693.jpg,Hemitaurichthys zoster,images_inaturalist,125793,107560,1.17,1.086,1.221,0.38,0.795,0.803,0.04,18.75,40.04,-2.16,14.65,19.43,0.5,0.007,no
Hemitaurichthys_zoster_iNaturalist_77719643.jpg,Hemitaurichthys zoster,images_inaturalist,15774,107560,0.147,2.162,1.221,2.68,0.458,0.803,1.73,52.82,40.04,1.3,25.84,19.43,-0.67,0.762,yes
Heniochus_acuminatus_Bishop_1817843498.jpg,Heniochus acuminatus,images_bishop,182860,83931,2.179,1.012,0.868,0.26,0.925,1.021,0.28,65.7,53.54,1.69,9.22,16.57,0.91,0.17,no
Heniochus_acuminatus_Bishop_1965411939.jpg,Heniochus acuminatus,images_bishop,184003,83931,2.192,1.323,0.868,0.82,0.73,1.021,0.85,55.93,53.54,0.33,16.36,16.57,0.03,0.149,no
Heniochus_acuminatus_Bishop_2027043176.jpg,Heniochus acuminatus,images_bishop,112175,83931,1.337,0.808,0.868,0.11,1.148,1.021,-0.37,54.88,53.54,0.19,8.44,16.57,1.01,0.0,no
Heniochus_acuminatus_FishBase_Heacu_j0.jpg,Heniochus acuminatus,images_fishbase_extra,29343,83931,0.35,0.576,0.868,0.53,1.574,1.021,-1.61,49.66,53.54,-0.54,7.96,16.57,1.07,0.12,no
Heniochus_acuminatus_FishBase_Heacu_j1.jpg,Heniochus acuminatus,images_fishbase_extra,31971,83931,0.381,0.846,0.868,0.04,1.178,1.021,-0.46,50.75,53.54,-0.39,9.9,16.57,0.83,0.095,no
Heniochus_acuminatus_FishBase_Heacu_u1.jpg,Heniochus acuminatus,images_fishbase_extra,107873,83931,1.285,1.335,0.868,0.85,0.723,1.021,0.87,56.12,53.54,0.36,16.24,16.57,0.04,0.152,no
Heniochus_acuminatus_FishBase_Heacu_u2.jpg,Heniochus acuminatus,images_fishbase_extra,63607,83931,0.758,0.793,0.868,0.14,1.126,1.021,-0.31,55.27,53.54,0.24,8.74,16.57,0.97,0.0,no
Heniochus_acuminatus_FishBase_Heacu_u3.jpg,Heniochus acuminatus,images_fishbase_extra,84419,83931,1.006,1.437,0.868,1.03,0.571,1.021,1.31,37.44,53.54,-2.24,10.99,16.57,0.69,0.23,no
Heniochus_acuminatus_FishBase_Heacu_u4.jpg,Heniochus acuminatus,images_fishbase_extra,107469,83931,1.28,1.007,0.868,0.25,0.928,1.021,0.27,65.8,53.54,1.71,9.27,16.57,0.91,0.169,no
Heniochus_acuminatus_FishBase_Heacu_u6.jpg,Heniochus acuminatus,images_fishbase_extra,32888,83931,0.392,0.621,0.868,0.45,1.534,1.021,-1.5,56.56,53.54,0.42,10.1,16.57,0.8,0.087,no
Heniochus_acuminatus_FishBase_Heacu_ug.jpg,Heniochus acuminatus,images_fishbase_extra,91988,83931,1.096,0.945,0.868,0.14,0.908,1.021,0.33,60.54,53.54,0.98,19.17,16.57,-0.32,0.058,no
Heniochus_acuminatus_FishBase_Heacu_ui.jpg,Heniochus acuminatus,images_fishbase_extra,60226,83931,0.718,1.138,0.868,0.49,0.803,1.021,0.64,51.27,53.54,-0.32,10.48,16.57,0.76,0.111,no
Heniochus_acuminatus_FishBase_Heacu_uj.jpg,Heniochus acuminatus,images_fishbase_extra,93131,83931,1.11,0.89,0.868,0.04,1.074,1.021,-0.15,50.58,53.54,-0.41,14.39,16.57,0.27,0.0,no
Heniochus_acuminatus_FishBase_Heacu_uk.jpg,Heniochus acuminatus,images_fishbase_extra,79629,83931,0.949,0.78,0.868,0.16,1.251,1.021,-0.67,53.17,53.54,-0.05,11.81,16.57,0.59,0.0,no
Heniochus_acuminatus_FishBase_Hedip_u3.jpg,Heniochus acuminatus,images_fishbase_extra,47811,83931,0.57,0.921,0.868,0.1,1.082,1.021,-0.18,53.78,53.54,0.03,26.0,16.57,-1.17,0.0,no
Heniochus_acuminatus_FishPix_54009AF.jpg,Heniochus acuminatus,images,87363,83931,1.041,0.599,0.868,0.49,1.507,1.021,-1.42,57.62,53.54,0.57,13.28,16.57,0.41,0.0,no
Heniochus_acuminatus_iNaturalist_20970094.jpg,Heniochus acuminatus,images_inaturalist,64635,83931,0.77,3.46,0.868,4.7,0.241,1.021,2.28,40.87,53.54,-1.76,8.0,16.57,1.06,0.35,no
Heniochus_acuminatus_iNaturalist_230063607.jpg,Heniochus acuminatus,images_inaturalist,20556,83931,0.245,1.274,0.868,0.74,0.18,1.021,2.45,46.71,53.54,-0.95,30.41,16.57,-1.72,0.72,yes
Heniochus_acuminatus_iNaturalist_251551497.jpg,Heniochus acuminatus,images_inaturalist,43089,83931,0.513,1.364,0.868,0.9,0.702,1.021,0.93,62.98,53.54,1.31,23.85,16.57,-0.9,0.163,no
Heniochus_acuminatus_iNaturalist_386242137.jpg,Heniochus acuminatus,images_inaturalist,79675,83931,0.949,0.721,0.868,0.27,0.968,1.021,0.15,45.63,53.54,-1.1,25.59,16.57,-1.12,0.027,no
Heniochus_acuminatus_iNaturalist_386242143.jpg,Heniochus acuminatus,images_inaturalist,124588,83931,1.484,1.055,0.868,0.34,0.93,1.021,0.27,64.01,53.54,1.46,18.19,16.57,-0.2,0.046,no
Heniochus_acuminatus_iNaturalist_407722773.jpg,Heniochus acuminatus,images_inaturalist,204785,83931,2.44,0.815,0.868,0.1,1.127,1.021,-0.31,52.77,53.54,-0.11,15.24,16.57,0.17,0.0,no
Heniochus_acuminatus_iNaturalist_598752844.jpg,Heniochus acuminatus,images_inaturalist,127735,83931,1.522,0.763,0.868,0.19,1.306,1.021,-0.83,53.33,53.54,-0.03,31.44,16.57,-1.85,0.0,no
Heniochus_acuminatus_iNaturalist_598752856.jpg,Heniochus acuminatus,images_inaturalist,128919,83931,1.536,0.838,0.868,0.05,1.087,1.021,-0.19,59.57,53.54,0.84,32.93,16.57,-2.03,0.0,no
Heniochus_acuminatus_iNaturalist_598753383.jpg,Heniochus acuminatus,images_inaturalist,7830,83931,0.093,0.408,0.868,0.83,0.573,1.021,1.31,48.77,53.54,-0.66,30.03,16.57,-1.67,0.72,yes
Heniochus_acuminatus_iNaturalist_598753419.jpg,Heniochus acuminatus,images_inaturalist,83444,83931,0.994,0.82,0.868,0.09,1.143,1.021,-0.36,42.34,53.54,-1.56,12.8,16.57,0.47,0.0,no
Heniochus_chrysostomus_Bishop_1854375753.jpg,Heniochus chrysostomus,images_bishop,192311,77299,2.488,1.015,0.892,0.45,0.926,0.926,0.0,52.02,47.59,0.56,25.14,17.55,-1.26,0.0,no
Heniochus_chrysostomus_FishBase_Hechr_j0.jpg,Heniochus chrysostomus,images_fishbase_extra,58669,77299,0.759,0.758,0.892,0.49,1.31,0.926,-1.26,42.23,47.59,-0.68,11.91,17.55,0.93,0.0,no
Heniochus_chrysostomus_FishBase_Hechr_j1.jpg,Heniochus chrysostomus,images_fishbase_extra,52029,77299,0.673,0.892,0.892,0.0,0.831,0.926,0.31,47.97,47.59,0.05,13.85,17.55,0.61,0.055,no
Heniochus_chrysostomus_FishBase_Hechr_u0.jpg,Heniochus chrysostomus,images_fishbase_extra,108368,77299,1.402,1.014,0.892,0.44,0.926,0.926,0.0,52.35,47.59,0.6,25.03,17.55,-1.24,0.0,no
Heniochus_chrysostomus_FishBase_Hechr_u1.jpg,Heniochus chrysostomus,images_fishbase_extra,84036,77299,1.087,1.08,0.892,0.69,0.903,0.926,0.08,61.26,47.59,1.73,17.03,17.55,0.09,0.013,no
Heniochus_chrysostomus_FishBase_Hechr_u2.jpg,Heniochus chrysostomus,images_fishbase_extra,60967,77299,0.789,0.976,0.892,0.31,0.935,0.926,-0.03,51.51,47.59,0.5,20.79,17.55,-0.54,0.0,no
Heniochus_chrysostomus_FishBase_Hechr_u3.jpg,Heniochus chrysostomus,images_fishbase_extra,30423,77299,0.394,0.661,0.892,0.84,1.222,0.926,-0.97,58.63,47.59,1.4,10.5,17.55,1.17,0.202,no
Heniochus_chrysostomus_FishBase_Hechr_u6.jpg,Heniochus chrysostomus,images_fishbase_extra,77299,77299,1.0,0.829,0.892,0.23,0.885,0.926,0.14,41.96,47.59,-0.71,14.76,17.55,0.46,0.024,no
Heniochus_chrysostomus_FishBase_Hechr_u7.jpg,Heniochus chrysostomus,images_fishbase_extra,77160,77299,0.998,0.716,0.892,0.64,1.381,0.926,-1.5,40.76,47.59,-0.86,22.88,17.55,-0.88,0.0,no
Heniochus_chrysostomus_FishPix_15259AF.jpg,Heniochus chrysostomus,images,105283,77299,1.362,0.769,0.892,0.45,1.161,0.926,-0.77,47.52,47.59,-0.01,12.1,17.55,0.9,0.0,no
Heniochus_chrysostomus_iNaturalist_170510325.jpg,Heniochus chrysostomus,images_inaturalist,135742,77299,1.756,1.413,0.892,1.9,0.53,0.926,1.3,46.53,47.59,-0.13,12.85,17.55,0.78,0.228,no
Heniochus_chrysostomus_iNaturalist_206734406.jpg,Heniochus chrysostomus,images_inaturalist,110142,77299,1.425,0.76,0.892,0.48,0.779,0.926,0.48,52.3,47.59,0.6,32.14,17.55,-2.41,0.085,no
Heniochus_chrysostomus_iNaturalist_237286772.jpg,Heniochus chrysostomus,images_inaturalist,58593,77299,0.758,1.508,0.892,2.25,0.641,0.926,0.94,45.91,47.59,-0.21,15.62,17.55,0.32,0.164,no
Heniochus_chrysostomus_iNaturalist_237286787.jpg,Heniochus chrysostomus,images_inaturalist,8113,77299,0.105,0.978,0.892,0.31,0.851,0.926,0.25,58.71,47.59,1.41,13.59,17.55,0.66,0.571,yes
Heniochus_chrysostomus_iNaturalist_237980308.jpg,Heniochus chrysostomus,images_inaturalist,251960,77299,3.26,0.637,0.892,0.93,1.508,0.926,-1.92,50.79,47.59,0.4,16.07,17.55,0.25,0.0,no
Heniochus_chrysostomus_iNaturalist_251695494.jpg,Heniochus chrysostomus,images_inaturalist,177407,77299,2.295,1.315,0.892,1.54,0.636,0.926,0.96,43.53,47.59,-0.51,27.7,17.55,-1.68,0.167,no
Heniochus_chrysostomus_iNaturalist_472989237.jpg,Heniochus chrysostomus,images_inaturalist,110750,77299,1.433,0.748,0.892,0.52,1.299,0.926,-1.23,41.64,47.59,-0.75,15.29,17.55,0.37,0.0,no
Heniochus_chrysostomus_iNaturalist_9703424.jpg,Heniochus chrysostomus,images_inaturalist,23826,77299,0.308,0.563,0.892,1.2,1.479,0.926,-1.82,25.64,47.59,-2.77,14.54,17.55,0.5,0.153,no
Heniochus_chrysostomus_iNaturalist_9703440.jpg,Heniochus chrysostomus,images_inaturalist,7777,77299,0.101,1.39,0.892,1.82,0.507,0.926,1.38,42.93,47.59,-0.59,11.69,17.55,0.97,0.729,yes
Heniochus_diphreutes_Bishop_1453219286.jpg,Heniochus diphreutes,images_bishop,140155,82398,1.701,0.908,0.934,0.05,0.996,0.946,-0.11,46.65,46.4,0.03,7.42,14.08,0.91,0.0,no
Heniochus_diphreutes_FishBase_Hedip_u0.jpg,Heniochus diphreutes,images_fishbase_extra,83411,82398,1.012,0.771,0.934,0.29,1.254,0.946,-0.7,51.92,46.4,0.78,10.9,14.08,0.43,0.0,no
Heniochus_diphreutes_FishBase_Hedip_u1.jpg,Heniochus diphreutes,images_fishbase_extra,61208,82398,0.743,1.857,0.934,1.66,0.48,0.946,1.05,40.5,46.4,-0.83,24.99,14.08,-1.48,0.184,no
Heniochus_diphreutes_FishBase_Hedip_u2.jpg,Heniochus diphreutes,images_fishbase_extra,79478,82398,0.965,0.892,0.934,0.08,1.003,0.946,-0.13,47.11,46.4,0.1,7.6,14.08,0.88,0.0,no
Heniochus_diphreutes_FishBase_Hedip_u4.jpg,Heniochus diphreutes,images_fishbase_extra,92123,82398,1.118,1.076,0.934,0.25,0.806,0.946,0.32,50.38,46.4,0.56,11.3,14.08,0.38,0.055,no
Heniochus_diphreutes_FishBase_Hedip_u5.jpg,Heniochus diphreutes,images_fishbase_extra,69925,82398,0.849,0.894,0.934,0.07,1.107,0.946,-0.36,55.92,46.4,1.34,10.6,14.08,0.47,0.0,no
Heniochus_diphreutes_FishPix_11583AF.jpg,Heniochus diphreutes,images,89352,82398,1.084,0.692,0.934,0.44,1.395,0.946,-1.02,46.4,46.4,-0.0,17.59,14.08,-0.48,0.0,no
Heniochus_diphreutes_FishPix_21252AF.jpg,Heniochus diphreutes,images,95751,82398,1.162,0.71,0.934,0.4,1.211,0.946,-0.6,58.02,46.4,1.64,12.61,14.08,0.2,0.0,no
Heniochus_diphreutes_iNaturalist_178100777.jpg,Heniochus diphreutes,images_inaturalist,60100,82398,0.729,0.961,0.934,0.05,0.736,0.946,0.47,49.57,46.4,0.45,35.69,14.08,-2.94,0.083,no
Heniochus_diphreutes_iNaturalist_178879467.jpg,Heniochus diphreutes,images_inaturalist,28516,82398,0.346,2.164,0.934,2.21,0.439,0.946,1.15,53.51,46.4,1.0,12.8,14.08,0.17,0.421,no
Heniochus_diphreutes_iNaturalist_305134134.jpg,Heniochus diphreutes,images_inaturalist,104474,82398,1.268,0.779,0.934,0.28,1.275,0.946,-0.74,37.82,46.4,-1.21,11.48,14.08,0.35,0.0,no
Heniochus_diphreutes_iNaturalist_361214183.jpg,Heniochus diphreutes,images_inaturalist,62615,82398,0.76,2.55,0.934,2.9,0.277,0.946,1.51,43.08,46.4,-0.47,20.34,14.08,-0.85,0.265,no
Heniochus_diphreutes_iNaturalist_361214220.jpg,Heniochus diphreutes,images_inaturalist,36646,82398,0.445,1.347,0.934,0.74,0.739,0.946,0.47,48.38,46.4,0.28,16.21,14.08,-0.29,0.126,no
Heniochus_diphreutes_iNaturalist_605814253.jpg,Heniochus diphreutes,images_inaturalist,135058,82398,1.639,0.967,0.934,0.06,0.844,0.946,0.23,40.7,46.4,-0.8,6.96,14.08,0.97,0.04,no
Heniochus_diphreutes_iNaturalist_605814272.jpg,Heniochus diphreutes,images_inaturalist,81386,82398,0.988,0.445,0.934,0.88,2.21,0.946,-2.86,28.85,46.4,-2.48,8.8,14.08,0.72,0.0,no
Heniochus_diphreutes_iNaturalist_605814292.jpg,Heniochus diphreutes,images_inaturalist,359538,82398,4.363,1.109,0.934,0.31,0.896,0.946,0.11,43.64,46.4,-0.39,9.94,14.08,0.56,0.02,no
Heniochus_intermedius_Bishop_-20578450.jpg,Heniochus intermedius,images_bishop,196160,116012,1.691,1.002,1.002,0.0,0.915,0.916,0.0,56.16,45.36,1.87,14.84,27.1,1.1,0.149,no
Heniochus_intermedius_FishBase_Heint_u0.jpg,Heniochus intermedius,images_fishbase_extra,108834,116012,0.938,0.95,1.002,0.18,0.964,0.916,-0.17,52.24,45.36,1.19,18.66,27.1,0.76,0.071,no
Heniochus_intermedius_FishBase_Heint_u1.jpg,Heniochus intermedius,images_fishbase_extra,110379,116012,0.951,1.002,1.002,0.0,0.916,0.916,0.0,56.29,45.36,1.9,15.15,27.1,1.07,0.148,no
Heniochus_intermedius_FishBase_Heint_u2.jpg,Heniochus intermedius,images_fishbase_extra,83724,116012,0.722,1.65,1.002,2.29,0.602,0.916,1.09,44.39,45.36,-0.17,40.15,27.1,-1.17,0.191,no
Heniochus_intermedius_FishBase_Heint_u3.jpg,Heniochus intermedius,images_fishbase_extra,116012,116012,1.0,0.963,1.002,0.14,1.015,0.916,-0.34,41.11,45.36,-0.74,37.46,27.1,-0.93,0.0,no
Heniochus_intermedius_FishBase_Heint_u4.jpg,Heniochus intermedius,images_fishbase_extra,92873,116012,0.801,0.852,1.002,0.53,1.105,0.916,-0.66,46.52,45.36,0.2,15.43,27.1,1.05,0.0,no
Heniochus_intermedius_FishPix_141059AF.jpg,Heniochus intermedius,images,123241,116012,1.062,1.07,1.002,0.24,0.89,0.916,0.09,46.03,45.36,0.12,48.0,27.1,-1.88,0.016,no
Heniochus_intermedius_iNaturalist_190615451.jpg,Heniochus intermedius,images_inaturalist,162230,116012,1.398,1.099,1.002,0.34,0.754,0.916,0.56,44.37,45.36,-0.17,34.87,27.1,-0.7,0.099,no
Heniochus_intermedius_iNaturalist_354359713.jpg,Heniochus intermedius,images_inaturalist,205234,116012,1.769,0.936,1.002,0.23,0.985,0.916,-0.24,49.21,45.36,0.67,26.7,27.1,0.04,0.0,no
Heniochus_intermedius_iNaturalist_418060508.jpg,Heniochus intermedius,images_inaturalist,156823,116012,1.352,0.63,1.002,1.31,1.519,0.916,-2.1,40.85,45.36,-0.78,17.44,27.1,0.87,0.0,no
Heniochus_intermedius_iNaturalist_466154072.jpg,Heniochus intermedius,images_inaturalist,16770,116012,0.145,1.648,1.002,2.28,0.587,0.916,1.14,35.39,45.36,-1.73,49.78,27.1,-2.04,0.63,yes
Heniochus_intermedius_iNaturalist_468855261.jpg,Heniochus intermedius,images_inaturalist,120777,116012,1.041,1.269,1.002,0.94,0.655,0.916,0.91,43.79,45.36,-0.27,28.1,27.1,-0.09,0.159,no
Heniochus_intermedius_iNaturalist_487588004.jpg,Heniochus intermedius,images_inaturalist,129195,116012,1.114,0.866,1.002,0.48,1.026,0.916,-0.38,48.5,45.36,0.54,23.0,27.1,0.37,0.0,no
Heniochus_intermedius_iNaturalist_511341361.jpg,Heniochus intermedius,images_inaturalist,55294,116012,0.477,1.214,1.002,0.75,0.812,0.916,0.36,43.65,45.36,-0.3,24.84,27.1,0.2,0.082,no
Heniochus_intermedius_iNaturalist_582191458.jpg,Heniochus intermedius,images_inaturalist,123660,116012,1.066,0.784,1.002,0.77,1.216,0.916,-1.04,43.77,45.36,-0.28,27.79,27.1,-0.06,0.0,no
Heniochus_intermedius_iNaturalist_582254294.jpg,Heniochus intermedius,images_inaturalist,85556,116012,0.737,1.277,1.002,0.97,0.453,0.916,1.61,43.72,45.36,-0.29,25.58,27.1,0.14,0.282,no
Heniochus_intermedius_iNaturalist_591524712.jpg,Heniochus intermedius,images_inaturalist,43826,116012,0.378,0.645,1.002,1.26,1.523,0.916,-2.11,35.19,45.36,-1.77,12.9,27.1,1.27,0.098,no
Heniochus_monoceros_Bishop_-980348940.jpg,Heniochus monoceros,images_bishop,191866,98072,1.956,0.995,0.995,0.0,0.934,0.933,-0.01,50.44,44.81,0.53,17.34,20.16,0.34,0.0,no
Heniochus_monoceros_Bishop_1205143013.jpg,Heniochus monoceros,images_bishop,162107,98072,1.653,0.872,0.995,0.74,1.078,0.933,-0.91,40.15,44.81,-0.44,13.42,20.16,0.81,0.0,no
Heniochus_monoceros_Bishop_1235534495.jpg,Heniochus monoceros,images_bishop,174153,98072,1.776,0.947,0.995,0.29,1.011,0.933,-0.49,45.49,44.81,0.06,11.45,20.16,1.04,0.0,no
Heniochus_monoceros_FishBase_Hemon_u0.jpg,Heniochus monoceros,images_fishbase_extra,83242,98072,0.849,0.965,0.995,0.18,0.933,0.933,0.0,54.25,44.81,0.89,18.78,20.16,0.16,0.0,no
Heniochus_monoceros_FishBase_Hemon_u1.jpg,Heniochus monoceros,images_fishbase_extra,98283,98072,1.002,1.183,0.995,1.13,0.834,0.933,0.62,48.52,44.81,0.35,19.66,20.16,0.06,0.109,no
Heniochus_monoceros_FishBase_Hemon_u2.jpg,Heniochus monoceros,images_fishbase_extra,97952,98072,0.999,0.944,0.995,0.31,1.017,0.933,-0.53,45.75,44.81,0.09,11.86,20.16,0.99,0.0,no
Heniochus_monoceros_FishBase_Hemon_u3.jpg,Heniochus monoceros,images_fishbase_extra,107610,98072,1.097,0.998,0.995,0.02,0.935,0.933,-0.01,50.77,44.81,0.56,17.69,20.16,0.3,0.0,no
Heniochus_monoceros_FishBase_Hemon_u4.jpg,Heniochus monoceros,images_fishbase_extra,91130,98072,0.929,0.87,0.995,0.75,1.078,0.933,-0.91,40.4,44.81,-0.41,13.69,20.16,0.77,0.0,no
Heniochus_monoceros_FishBase_Hemon_u5.jpg,Heniochus monoceros,images_fishbase_extra,72663,98072,0.741,1.234,0.995,1.44,0.648,0.933,1.8,55.83,44.81,1.04,30.08,20.16,-1.19,0.315,no
Heniochus_monoceros_FishBase_Hemon_u6.jpg,Heniochus monoceros,images_fishbase_extra,21607,98072,0.22,1.152,0.995,0.94,0.835,0.933,0.62,67.57,44.81,2.14,27.15,20.16,-0.84,0.432,no
Heniochus_monoceros_FishPix_25451AF.jpg,Heniochus monoceros,images,98072,98072,1.0,0.976,0.995,0.11,0.906,0.933,0.17,35.94,44.81,-0.83,12.95,20.16,0.86,0.03,no
Heniochus_monoceros_iNaturalist_14722046.jpg,Heniochus monoceros,images_inaturalist,174366,98072,1.778,1.011,0.995,0.1,0.836,0.933,0.61,27.15,44.81,-1.66,14.5,20.16,0.68,0.107,no
Heniochus_monoceros_iNaturalist_172139341.jpg,Heniochus monoceros,images_inaturalist,104956,98072,1.07,0.858,0.995,0.82,0.995,0.933,-0.39,33.97,44.81,-1.02,28.41,20.16,-0.99,0.0,no
Heniochus_monoceros_iNaturalist_172139432.jpg,Heniochus monoceros,images_inaturalist,134848,98072,1.375,1.169,0.995,1.04,0.809,0.933,0.78,30.43,44.81,-1.35,24.46,20.16,-0.52,0.137,no
Heniochus_monoceros_iNaturalist_459471784.jpg,Heniochus monoceros,images_inaturalist,89513,98072,0.913,1.409,0.995,2.49,0.681,0.933,1.59,46.41,44.81,0.15,14.83,20.16,0.64,0.278,no
