species,filename,source,directory,md5_hash,is_duplicate
Chaetodon lineolatus,Chaetodon_lineolatus_Bishop_1821004318.jpg,BishopMuseum,images_bishop,a9b70d718f50c239df647017dce0f953,no
Chaetodon litus,Chaetodon_litus_Bishop_1983788749.jpg,BishopMuseum,images_bishop,8b7e61f18426ef225784d68d05228737,no
Chaetodon litus,Chaetodon_litus_Bishop_2072919420.jpg,BishopMuseum,images_bishop,da3a3b904c5221d0c29a008f4f08ce79,no
Chaetodon lunula,Chaetodon_lunula_Bishop_-530805309.jpg,BishopMuseum,images_bishop,1da5b782f5e7c624b2afaafabcc017a2,no
Chaetodon lunula,Chaetodon_lunula_Bishop_1720571305.jpg,BishopMuseum,images_bishop,a334d06424c8578dd5fbc1abfcb9d71c,no
Chaetodon lunula,Chaetodon_lunula_Bishop_2036473160.jpg,BishopMuseum,images_bishop,260df61d684f88359ce151a64e670bf9,no
Chaetodon lunula,Chaetodon_lunula_Bishop_543936522.jpg,BishopMuseum,images_bishop,80e125fb93822b5b9a9ed4ff023ccb56,no
Chaetodon lunulatus,Chaetodon_lunulatus_Bishop_1113667583.jpg,BishopMuseum,images_bishop,9780d8c5f4c9c12078d45e66198e9b2b,no
Chaetodon lunulatus,Chaetodon_lunulatus_Bishop_1378116790.jpg,BishopMuseum,images_bishop,a774e9a7b680972638a9e4f2d22d099c,no
Chaetodon madagaskariensis,Chaetodon_madagaskariensis_Bishop_1210446292.jpg,BishopMuseum,images_bishop,ffc08dbdb2593f47808215d7d8f20757,no
Chaetodon marleyi,Chaetodon_marleyi_Bishop_384825925.jpg,BishopMuseum,images_bishop,8dbc3dccfa1de15853d36f56eaed7897,no
Chaetodon melannotus,Chaetodon_melannotus_Bishop_-1126507013.jpg,BishopMuseum,images_bishop,a7efe8b9a1d9d3a77e5e4ab48759d22f,no
Chaetodon melannotus,Chaetodon_melannotus_Bishop_-1381464288.jpg,BishopMuseum,images_bishop,cbf11e06cbf16d5e94365a74ac81caf2,no
Chaetodon melannotus,Chaetodon_melannotus_Bishop_-1689715678.jpg,BishopMuseum,images_bishop,03375a0dc443efcbb75ffbaa282935e9,no
Chaetodon melannotus,Chaetodon_melannotus_Bishop_403079329.jpg,BishopMuseum,images_bishop,b0686dbc5d892698c8784bc02de85e23,no
Chaetodon melapterus,Chaetodon_melapterus_Bishop_-738901426.jpg,BishopMuseum,images_bishop,e3da168ef581e4eb9862c1bf6fec85ca,no
Chaetodon melapterus,Chaetodon_melapterus_Bishop_690928567.jpg,BishopMuseum,images_bishop,0a1b868667ee93ab5e969ef95dff1f0b,no
Chaetodon mertensii,Chaetodon_mertensii_Bishop_-727881428.jpg,BishopMuseum,images_bishop,644ae0652e3f7bbea9499159a33f180d,no
Chaetodon mertensii,Chaetodon_mertensii_Bishop_1869466931.jpg,BishopMuseum,images_bishop,8c051602d4d5b032321dd39d2b8a28f8,no
Chaetodon mertensii,Chaetodon_mertensii_Bishop_2125964090.jpg,BishopMuseum,images_bishop,2aa85bbaa28a112bd3c5f4b4df41ff1b,no
Chaetodon mertensii,Chaetodon_mertensii_Bishop_992543933.jpg,BishopMuseum,images_bishop,8204c4bcba1e5483294b2a367d05be21,no
Chaetodon mesoleucos,Chaetodon_mesoleucos_Bishop_-899095560.jpg,BishopMuseum,images_bishop,3eac3eb4a38832e72dada092ca1dfdf8,no
Chaetodon meyeri,Chaetodon_meyeri_Bishop_-146742631.jpg,BishopMuseum,images_bishop,6bfb875f7663c4a39ee883ee9e9be8a8,no
Chaetodon miliaris,Chaetodon_miliaris_Bishop_1720766063.jpg,BishopMuseum,images_bishop,9bcba214cf788a349db84cbfe1aba0bf,no
Chaetodon miliaris,Chaetodon_miliaris_Bishop_725437158.jpg,BishopMuseum,images_bishop,b1f3b4132025a0776932e3bc4254e389,no
Chaetodon mitratus,Chaetodon_mitratus_Bishop_-777256060.jpg,BishopMuseum,images_bishop,a247b056d528ddd235f0ff5399f5c29f,no
Chaetodon modestus,Chaetodon_modestus_Bishop_316109402.jpg,BishopMuseum,images_bishop,1d47260b6f2d87a93b01163bca0845e8,no
Chaetodon multicinctus,Chaetodon_multicinctus_Bishop_-1145166510.jpg,BishopMuseum,images_bishop,d9b997ec9fcb8e308cb6bc50a5b25614,no
Chaetodon multicinctus,Chaetodon_multicinctus_Bishop_-1285212619.jpg,BishopMuseum,images_bishop,4083657b3e5d0d33de481b4556237299,no
Chaetodon nigropunctatus,Chaetodon_nigropunctatus_Bishop_1435538384.jpg,BishopMuseum,images_bishop,2855a12c2f523252a55711ec162e37b1,no
Chaetodon nigropunctatus,Chaetodon_nigropunctatus_Bishop_276052843.jpg,BishopMuseum,images_bishop,857127949b7475e530759170f51e87c2,no
Chaetodon nippon,Chaetodon_nippon_Bishop_-751379567.jpg,BishopMuseum,images_bishop,530e363145420a488104f6bff8b69e83,no
Chaetodon ocellicaudus,Chaetodon_ocellicaudus_Bishop_958979710.jpg,BishopMuseum,images_bishop,27ed730ab1177c8bf75c9e34187ecc96,no
Chaetodon octofasciatus,Chaetodon_octofasciatus_Bishop_1838436391.jpg,BishopMuseum,images_bishop,69da227140e5a520fdd7a243f6dd90c9,no
Chaetodon ornatissimus,Chaetodon_ornatissimus_Bishop_164962524.jpg,BishopMuseum,images_bishop,68b198eccac05af3d4d6896c341e83fa,no
Chaetodon ornatissimus,Chaetodon_ornatissimus_Bishop_553414317.jpg,BishopMuseum,images_bishop,7c4952f3bb6709ff3fbd82baff6c9152,no
Chaetodon paucifasciatus,Chaetodon_paucifasciatus_Bishop_-1576082838.jpg,BishopMuseum,images_bishop,4f72a83de33cd9458e0babdd3c6ee9df,no
Chaetodon pelewensis,Chaetodon_pelewensis_Bishop_-460781405.jpg,BishopMuseum,images_bishop,7e95c4c1adbde4749e1a2f34bf91a839,no
Chaetodon plebeius,Chaetodon_plebeius_Bishop_-113106721.jpg,BishopMuseum,images_bishop,d3ffbad77e0e6a6160189e8f9e4d538e,no
Chaetodon plebeius,Chaetodon_plebeius_Bishop_-243381367.jpg,BishopMuseum,images_bishop,5f3fa262dab8f3974f988b00f5423cbb,no
Chaetodon plebeius,Chaetodon_plebeius_Bishop_-531604202.jpg,BishopMuseum,images_bishop,69c7639889c44f55c72e372a11bb66e3,no
Chaetodon punctatofasciatus,Chaetodon_punctatofasciatus_Bishop_1458053428.jpg,BishopMuseum,images_bishop,8bb59fb9a5fbcefaa5dc5db27ab76084,no
Chaetodon rafflesii,Chaetodon_rafflesii_Bishop_-779601278.jpg,BishopMuseum,images_bishop,e5371b97d1de7c6754b5a976395ffa64,no
Chaetodon rafflesii,Chaetodon_rafflesii_Bishop_497192485.jpg,BishopMuseum,images_bishop,2a33cbd229c94e2a1fc6fd46fd496f67,no
Chaetodon rainfordi,Chaetodon_rainfordi_Bishop_-805104421.jpg,BishopMuseum,images_bishop,891021b2be10f8b323d1271594ad81a6,no
Chaetodon reticulatus,Chaetodon_reticulatus_Bishop_-2063111040.jpg,BishopMuseum,images_bishop,77c7c2866cb4ff3101b07151f7b470bc,no
Chaetodon selene,Chaetodon_selene_Bishop_-1379331455.jpg,BishopMuseum,images_bishop,de5fa8631ec46c788a81618862cfec3c,no
Chaetodon semeion,Chaetodon_semeion_Bishop_-1205919593.jpg,BishopMuseum,images_bishop,888e1899968151d7f11e670c6677224f,no
Chaetodon semeion,Chaetodon_semeion_Bishop_238560942.jpg,BishopMuseum,images_bishop,bccfdb0541fc486ae2c50d4e3fda3618,no
Chaetodon semilarvatus,Chaetodon_semilarvatus_Bishop_-947886964.jpg,BishopMuseum,images_bishop,506eaa1c74d7456dc8e5940789874bb8,no
Chaetodon smithi,Chaetodon_smithi_Bishop_-1166721005.jpg,BishopMuseum,images_bishop,4921e2ab0899fa6a37b65d031fff94d5,no
Chaetodon smithi,Chaetodon_smithi_Bishop_-608924262.jpg,BishopMuseum,images_bishop,68b30f0ada0d0dfd5c9f56e9d8ea777c,no
Chaetodon smithi,Chaetodon_smithi_Bishop_-756583267.jpg,BishopMuseum,images_bishop,d41f5b66a1e888465eb28988cfdf2d4f,no
Chaetodon speculum,Chaetodon_speculum_Bishop_65885528.jpg,BishopMuseum,images_bishop,d3d6f4ae03b4a5161b101c59011ee01f,no
Chaetodon tinkeri,Chaetodon_tinkeri_Bishop_-1989865351.jpg,BishopMuseum,images_bishop,189a7e312efef0fd96a301bf50cfbeb6,no
Chaetodon tinkeri,Chaetodon_tinkeri_Bishop_-408146097.jpg,BishopMuseum,images_bishop,b34b8019c8d24a375f07e49bcd9af940,no
Chaetodon tinkeri,Chaetodon_tinkeri_Bishop_1959828294.jpg,BishopMuseum,images_bishop,c6b4af1b456dbd9bd78c49b9a5e1bf93,no
Chaetodon trichrous,Chaetodon_trichrous_Bishop_-192591132.jpg,BishopMuseum,images_bishop,c09adb8058c4a6294b3ea83ece5e53c2,no
Chaetodon tricinctus,Chaetodon_tricinctus_Bishop_28770837.jpg,BishopMuseum,images_bishop,13c91b600e1a3eaa0726c61f1e419dbc,no
Chaetodon trifascialis,Chaetodon_trifascialis_Bishop_-1790297166.jpg,BishopMuseum,images_bishop,9a72abd73a07718c5afbc96f1627c76d,no
Chaetodon trifascialis,Chaetodon_trifascialis_Bishop_-500274613.jpg,BishopMuseum,images_bishop,471227d3200ffb295f0feb243976eb61,no
Chaetodon trifasciatus,Chaetodon_trifasciatus_Bishop_-781709008.jpg,BishopMuseum,images_bishop,4a7ec44bd2da47381f904a927c6e23d7,no
Chaetodon ulietensis,Chaetodon_ulietensis_Bishop_-1430510223.jpg,BishopMuseum,images_bishop,5751d7154611a88fcb527c69ef5d9584,no
Chaetodon ulietensis,Chaetodon_ulietensis_Bishop_-201975074.jpg,BishopMuseum,images_bishop,85d28b3ec60b5613067ce8b3ba3ee5da,no
Chaetodon unimaculatus,Chaetodon_unimaculatus_Bishop_-2035665860.jpg,BishopMuseum,images_bishop,3f66a49f40b3ed7ce376e26e3180343c,no
Chaetodon unimaculatus,Chaetodon_unimaculatus_Bishop_-538563321.jpg,BishopMuseum,images_bishop,7a0b22844e8e133e10f43780c4a17ef6,no
Chaetodon vagabundus,Chaetodon_vagabundus_Bishop_-2087127384.jpg,BishopMuseum,images_bishop,c440f7f1acdee74dd8430c99a768d881,no
Chaetodon vagabundus,Chaetodon_vagabundus_Bishop_2044270221.jpg,BishopMuseum,images_bishop,b14bee625558e3257b9bcdeb16c0875b,no
Chaetodon vagabundus,Chaetodon_vagabundus_Bishop_397124810.jpg,BishopMuseum,images_bishop,83a20c65a468cc65448e0ff94c416be2,no
Chaetodon wiebeli,Chaetodon_wiebeli_Bishop_532247427.jpg,BishopMuseum,images_bishop,2252c4ed89cdb31b92227b458aa43a24,no
Chaetodon xanthocephalus,Chaetodon_xanthocephalus_Bishop_-1021247480.jpg,BishopMuseum,images_bishop,832b1df3f4fdc5c82bb9e6c730005ec2,no
Chaetodon xanthurus,Chaetodon_xanthurus_Bishop_-858508951.jpg,BishopMuseum,images_bishop,58064c57cd1960f022c2d91ecad84669,no
Chaetodon zanzibariensis,Chaetodon_zanzibariensis_Bishop_-1292827274.jpg,BishopMuseum,images_bishop,b8c1d6c080ab6713c5f6d32b0c7d803f,no
Chelmon marginalis,Chelmon_marginalis_Bishop_-1899628097.jpg,BishopMuseum,images_bishop,1fa0bef494ced52c143fb3027bda8937,no
Chelmon marginalis,Chelmon_marginalis_Bishop_-336691052.jpg,BishopMuseum,images_bishop,ad778a12d0d327827670eb9bb1379fb9,no
Chelmon marginalis,Chelmon_marginalis_Bishop_24220165.jpg,BishopMuseum,images_bishop,7293e596ec095c4ebb70ca010306518f,no
Chelmon muelleri,Chelmon_muelleri_Bishop_1919363298.jpg,BishopMuseum,images_bishop,eb6de815d56c5a87c9eb746afe7d1000,no
Chelmon muelleri,Chelmon_muelleri_Bishop_425540539.jpg,BishopMuseum,images_bishop,36b231385ed569cbbd35fb7fa04fed26,no
Chelmon rostratus,Chelmon_rostratus_Bishop_-1060273696.jpg,BishopMuseum,images_bishop,08c1b92e47692432851d2495583e4efe,no
Chelmon rostratus,Chelmon_rostratus_Bishop_-1630595999.jpg,BishopMuseum,images_bishop,0bc018707ad5d5e74fbde2b0583c4539,no
Chelmonops truncatus,Chelmonops_truncatus_Bishop_-473926281.jpg,BishopMuseum,images_bishop,4a9dcf5e67b638a60b75ebfce3ede341,no
Coradion altivelis,Coradion_altivelis_Bishop_-1400875907.jpg,BishopMuseum,images_bishop,e46b5d4a80ec4040b868e778bc8c58f8,no
Coradion altivelis,Coradion_altivelis_Bishop_1025347564.jpg,BishopMuseum,images_bishop,64e403af5149797bb9c8fa98c93de319,no
Coradion chrysozonus,Coradion_chrysozonus_Bishop_-1821725095.jpg,BishopMuseum,images_bishop,0d1b55316c706924bf58ef98812407cd,no
Coradion chrysozonus,Coradion_chrysozonus_Bishop_1721541363.jpg,BishopMuseum,images_bishop,912eed5337ea2941a3a9975e62374897,no
Coradion chrysozonus,Coradion_chrysozonus_Bishop_213329914.jpg,BishopMuseum,images_bishop,a2114171a6bb206bbc7ff332fe1f4d91,no
Coradion chrysozonus,Coradion_chrysozonus_Bishop_28243640.jpg,BishopMuseum,images_bishop,d4398a239b6f1d0e8ae4cd5deebb1727,no
Coradion melanopus,Coradion_melanopus_Bishop_-1537131019.jpg,BishopMuseum,images_bishop,3c4e262200b2121300a411569c4d0403,no
Coradion melanopus,Coradion_melanopus_Bishop_1397670468.jpg,BishopMuseum,images_bishop,b31acaadd792fdd5966ad67c7864c3f1,no
Coradion melanopus,Coradion_melanopus_Bishop_1537514406.jpg,BishopMuseum,images_bishop,f2d51ca8c15c363f7aa1f07a8f6ec539,no
Coradion melanopus,Coradion_melanopus_Bishop_726040623.jpg,BishopMuseum,images_bishop,1a27fca36c3d006c2bdf839545a99eb7,no
Forcipiger flavissimus,Forcipiger_flavissimus_Bishop_-1224605166.jpg,BishopMuseum,images_bishop,4e363794203f4b558b80e29326f9cb4f,no
Forcipiger flavissimus,Forcipiger_flavissimus_Bishop_-1548318421.jpg,BishopMuseum,images_bishop,d1bb8cda8ff0b100881faf1968e9b291,no
Forcipiger longirostris,Forcipiger_longirostris_Bishop_2048048784.jpg,BishopMuseum,images_bishop,c005287e7579079dacf66a0b634a6d13,no
Forcipiger longirostris,Forcipiger_longirostris_Bishop_2122975038.jpg,BishopMuseum,images_bishop,e104944406ee4efe581ec83dd2a7fd1a,no
Forcipiger longirostris,Forcipiger_longirostris_Bishop_545316689.jpg,BishopMuseum,images_bishop,0335ff3fe485df29d5fcaf2fc32337ef,no
Hemitaurichthys multispinosus,Hemitaurichthys_multispinosus_Bishop_1514469863.jpg,BishopMuseum,images_bishop,080f79f5d0caa35fb0ffef08ef1a5d8d,no
Hemitaurichthys polylepis,Hemitaurichthys_polylepis_Bishop_224753564.jpg,BishopMuseum,images_bishop,33a01d051dfb7dc67d95e39428673827,no
Hemitaurichthys zoster,Hemitaurichthys_zoster_Bishop_1598828141.jpg,BishopMuseum,images_bishop,637ce6517956a0acc30747dd4a59bcf3,no
Heniochus acuminatus,Heniochus_acuminatus_Bishop_1817843498.jpg,BishopMuseum,images_bishop,a441e4a834fc608dbb26b61eb10e83ea,no
Heniochus acuminatus,Heniochus_acuminatus_Bishop_1965411939.jpg,BishopMuseum,images_bishop,6fa9509a08fc200e75e9782d523d6e22,no
Heniochus acuminatus,Heniochus_acuminatus_Bishop_2027043176.jpg,BishopMuseum,images_bishop,fa9b09db093288da2e8730cc841e7ef2,no
Heniochus chrysostomus,Heniochus_chrysostomus_Bishop_1854375753.jpg,BishopMuseum,images_bishop,3ceaf6b8994bfd6eb52131ce4f53e7be,no
Heniochus diphreutes,Heniochus_diphreutes_Bishop_1453219286.jpg,BishopMuseum,images_bishop,23c428b23136acf366443301b08bced9,no
Heniochus intermedius,Heniochus_intermedius_Bishop_-20578450.jpg,BishopMuseum,images_bishop,7d2e94da43e29d522d1999f95c18049f,no
Heniochus monoceros,Heniochus_monoceros_Bishop_-980348940.jpg,BishopMuseum,images_bishop,f0887346203f1c12ff21fb846ce8d7d7,no
Heniochus monoceros,Heniochus_monoceros_Bishop_1205143013.jpg,BishopMuseum,images_bishop,24968537b449240c21f9c1ba0326a507,no
Heniochus monoceros,Heniochus_monoceros_Bishop_1235534495.jpg,BishopMuseum,images_bishop,76357e0b0794df821303b7b40588d8ad,no
Heniochus pleurotaenia,Heniochus_pleurotaenia_Bishop_-1006778558.jpg,BishopMuseum,images_bishop,8f949bc8694f96414d2be5ca32ca7012,no
Heniochus singularius,Heniochus_singularius_Bishop_1959970624.jpg,BishopMuseum,images_bishop,23efdb27e4563ed9483bff20a19032ae,no
Heniochus singularius,Heniochus_singularius_Bishop_2065781403.jpg,BishopMuseum,images_bishop,b609f84fea1181e2b6cb4aad974cce9c,no
Heniochus varius,Heniochus_varius_Bishop_2014348865.jpg,BishopMuseum,images_bishop,ba757e8b5e427e17c8291c04d0fa191c,no
Parachaetodon ocellatus,Parachaetodon_ocellatus_Bishop_-154342580.jpg,BishopMuseum,images_bishop,483edbd019c2b43762c3d68cdd6040c5,no
Parachaetodon ocellatus,Parachaetodon_ocellatus_Bishop_-506807721.jpg,BishopMuseum,images_bishop,02cd20774acf7d19abb4ddc356c75d74,no
Parachaetodon ocellatus,Parachaetodon_ocellatus_Bishop_-731143075.jpg,BishopMuseum,images_bishop,0218fc6ed42e869af7e8e47ce408fa07,no
Amphichaetodon howensis,Amphichaetodon_howensis_FishBase_Amhow_u0.jpg,FishBase,images_fishbase_extra,30e31091781fece31b28922a0ce824ed,no
Amphichaetodon howensis,Amphichaetodon_howensis_FishBase_Amhow_u1.jpg,FishBase,images_fishbase_extra,f3d49bd803e8025228564ce5b6c83fd5,no
Amphichaetodon howensis,Amphichaetodon_howensis_FishBase_Amhow_u2.jpg,FishBase,images_fishbase_extra,1ccec674f9e0984cb8f1f9c1d635748c,no
Chaetodon adiergastos,Chaetodon_adiergastos_FishBase_Chadi_u0.jpg,FishBase,images_fishbase_extra,3717b8add8e91dbba7cf5b2e9e059576,no
Chaetodon adiergastos,Chaetodon_adiergastos_FishBase_Chadi_u1.jpg,FishBase,images_fishbase_extra,f40559f0f3e1fc9f63331c06a79127f6,no
Chaetodon adiergastos,Chaetodon_adiergastos_FishBase_Chadi_u2.jpg,FishBase,images_fishbase_extra,beaa87ad15bfbd695f2a0a0ad23bc4ad,no
Chaetodon adiergastos,Chaetodon_adiergastos_FishBase_Chadi_u3.jpg,FishBase,images_fishbase_extra,cf839d0c7c170d3d58f232201d675a8d,no
Chaetodon adiergastos,Chaetodon_adiergastos_FishBase_Chadi_u4.jpg,FishBase,images_fishbase_extra,76c6513935391ece885d1f9fbb89fcb8,no
Chaetodon andamanensis,Chaetodon_andamanensis_FishBase_Chand_j0.jpg,FishBase,images_fishbase_extra,2db48f14e3f2e70632c8fc70c5af5e22,no
Chaetodon andamanensis,Chaetodon_andamanensis_FishBase_Chand_u0.jpg,FishBase,images_fishbase_extra,b2460588b43d4b0dc7a3a39e64552bb0,no
Chaetodon andamanensis,Chaetodon_andamanensis_FishBase_Chand_u1.jpg,FishBase,images_fishbase_extra,c52f9992c29cece60eb291cc3788b01a,no
Chaetodon argentatus,Chaetodon_argentatus_FishBase_Charg_u0.jpg,FishBase,images_fishbase_extra,94fdf8b5bb96aa11e646366b4ae7b472,no
Chaetodon argentatus,Chaetodon_argentatus_FishBase_Charg_u1.jpg,FishBase,images_fishbase_extra,b42c0c9bb43a781a13f09f62322e0289,no
Chaetodon argentatus,Chaetodon_argentatus_FishBase_Charg_u2.jpg,FishBase,images_fishbase_extra,c44fe384d4ffc451e95f15958f5884cf,no
Chaetodon argentatus,Chaetodon_argentatus_FishBase_Charg_u3.jpg,FishBase,images_fishbase_extra,65dee33a7fd769520b4d96176f69da20,no
Chaetodon argentatus,Chaetodon_argentatus_FishBase_Charg_ua.jpg,FishBase,images_fishbase_extra,4cd83fe4a685acc4725762806fee2e65,no
Chaetodon aureofasciatus,Chaetodon_aureofasciatus_FishBase_Chaur_u1.jpg,FishBase,images_fishbase_extra,c8989e651a8c499a85b2b8d8b0f9d11b,no
Chaetodon aureofasciatus,Chaetodon_aureofasciatus_FishBase_Chaur_ut.jpg,FishBase,images_fishbase_extra,806891edd88f63064ca78d843ea05a23,no
Chaetodon auriga,Chaetodon_auriga_FishBase_Chaur_u0.jpg,FishBase,images_fishbase_extra,41b96b7c028f69a6bc41c621a8df3c98,no
Chaetodon auriga,Chaetodon_auriga_FishBase_Chaur_u3.jpg,FishBase,images_fishbase_extra,392ecbfcea4229bc1ba35a861765e322,no
Chaetodon auriga,Chaetodon_auriga_FishBase_Chaur_u4.jpg,FishBase,images_fishbase_extra,6da313c88d7ba7106d6e7ec3bf60cb04,no
Chaetodon auriga,Chaetodon_auriga_FishBase_Chaur_u5.jpg,FishBase,images_fishbase_extra,681275e38c6265999e02805411223266,no
Chaetodon auriga,Chaetodon_auriga_FishBase_Chaur_u6.jpg,FishBase,images_fishbase_extra,7dfac7bf5bc4b7dbabc6ff78671de281,no
Chaetodon auriga,Chaetodon_auriga_FishBase_Chaur_u7.jpg,FishBase,images_fishbase_extra,9fe52e475be80e4973d1721db4ba10d5,no
Chaetodon auriga,Chaetodon_auriga_FishBase_Chaur_u8.jpg,FishBase,images_fishbase_extra,49a10ad949ba7bee25bf4dfaeba89192,no
Chaetodon auriga,Chaetodon_auriga_FishBase_Chaur_u9.jpg,FishBase,images_fishbase_extra,17edb7b96c3996e91654d82b8e88fe0c,no
Chaetodon auriga,Chaetodon_auriga_FishBase_Chaur_ua.jpg,FishBase,images_fishbase_extra,48561c399fba8220de4cc6be7d5fd5cf,no
Chaetodon auriga,Chaetodon_auriga_FishBase_Chaur_ud.jpg,FishBase,images_fishbase_extra,0e8804a327a39e96cacd53692f89d056,no
Chaetodon auriga,Chaetodon_auriga_FishBase_Chaur_ue.jpg,FishBase,images_fishbase_extra,eb851a9acfc54e20a0639500db77be21,no
Chaetodon auriga,Chaetodon_auriga_FishBase_Chaur_ul.jpg,FishBase,images_fishbase_extra,3b19be00078de15cb2773deb1f46488d,no
Chaetodon auriga,Chaetodon_auriga_FishBase_Chaur_un.jpg,FishBase,images_fishbase_extra,f77d4b8ae1a03e3a85d4c8d36e4dd242,no
Chaetodon auriga,Chaetodon_auriga_FishBase_Chaur_uv.jpg,FishBase,images_fishbase_extra,f46a57e30d8f89353d4e835a8dd7a4c7,no
Chaetodon auriga,Chaetodon_auriga_FishBase_Chaur_uz.jpg,FishBase,images_fishbase_extra,6aea386c0749312816fa21ebe000b574,no
Chaetodon auriga,Chaetodon_auriga_FishBase_Chauru11.jpg,FishBase,images_fishbase_extra,f9368f3a263717c672b5f6a9b1fe9d27,no
Chaetodon auripes,Chaetodon_auripes_FishBase_Chaur_j0.jpg,FishBase,images_fishbase_extra,55e8ca7ad25416b979b928b1649ae9b7,no
Chaetodon auripes,Chaetodon_auripes_FishBase_Chaur_u10.jpg,FishBase,images_fishbase_extra,c904c20ea220554c2ff78e9f3325494b,no
Chaetodon auripes,Chaetodon_auripes_FishBase_Chaur_u2.jpg,FishBase,images_fishbase_extra,0a627d128b2977b71a8d98f8ab1fbf19,no
Chaetodon auripes,Chaetodon_auripes_FishBase_Chaur_ub.jpg,FishBase,images_fishbase_extra,044b15a24da477e4b963eb069b3faf51,no
Chaetodon auripes,Chaetodon_auripes_FishBase_Chaur_uc.jpg,FishBase,images_fishbase_extra,a5e7addc7afd90ba1245de6b5d09530a,no
Chaetodon auripes,Chaetodon_auripes_FishBase_Chaur_uo.jpg,FishBase,images_fishbase_extra,31fa8f0c9d874912084753bb201e5303,no
Chaetodon auripes,Chaetodon_auripes_FishBase_Chaur_uu.jpg,FishBase,images_fishbase_extra,fd7ddfb24fee51fdc136870e82a70e95,no
Chaetodon auripes,Chaetodon_auripes_FishBase_Chauru12.jpg,FishBase,images_fishbase_extra,4dba3adfc5abdbaf62b2752d60f27eb4,no
Chaetodon austriacus,Chaetodon_austriacus_FishBase_Chaus_u0.jpg,FishBase,images_fishbase_extra,2daf25a44b32efc3d6e88dc434d2a299,no
Chaetodon austriacus,Chaetodon_austriacus_FishBase_Chaus_u2.jpg,FishBase,images_fishbase_extra,66fc3c4fff045c0c296f3db627ee32c5,no
Chaetodon austriacus,Chaetodon_austriacus_FishBase_Chaus_u3.jpg,FishBase,images_fishbase_extra,fa3a5154424eedbcabe3507e96800817,no
Chaetodon baronessa,Chaetodon_baronessa_FishBase_Chbar_j0.jpg,FishBase,images_fishbase_extra,474fff88fd5d7ae5628d525ed2cba756,no
Chaetodon baronessa,Chaetodon_baronessa_FishBase_Chbar_u0.jpg,FishBase,images_fishbase_extra,2b6bbc1a8c5f51592ee1c876630e893d,no
Chaetodon baronessa,Chaetodon_baronessa_FishBase_Chbar_u1.jpg,FishBase,images_fishbase_extra,b0666c9b085367264d8206d3f3db832f,no
Chaetodon baronessa,Chaetodon_baronessa_FishBase_Chbar_u2.jpg,FishBase,images_fishbase_extra,8a7ca9724e815c105d43f4f55c086a8f,no
Chaetodon baronessa,Chaetodon_baronessa_FishBase_Chbar_u3.jpg,FishBase,images_fishbase_extra,a6f5213b7c29c10c5bf5ecc84a5d17a7,no
Chaetodon baronessa,Chaetodon_baronessa_FishBase_Chbar_u4.jpg,FishBase,images_fishbase_extra,e97c1ef0e24226a89dfe961cecda2e98,no
Chaetodon baronessa,Chaetodon_baronessa_FishBase_Chbar_u5.jpg,FishBase,images_fishbase_extra,c4a873987e52d07da71a0cf9c8994ad0,no
Chaetodon baronessa,Chaetodon_baronessa_FishBase_Chbar_u7.jpg,FishBase,images_fishbase_extra,6c5d0f56da09e5c1840657c932d59281,no
Chaetodon baronessa,Chaetodon_baronessa_FishBase_Chbar_u8.jpg,FishBase,images_fishbase_extra,259e6df28cab7d336da32d840e71419d,no
Chaetodon bennetti,Chaetodon_bennetti_FishBase_Chben_u1.jpg,FishBase,images_fishbase_extra,c1b9c3eb9f6cfe340df565065816569b,no
Chaetodon bennetti,Chaetodon_bennetti_FishBase_Chben_u2.jpg,FishBase,images_fishbase_extra,beac3ac26dd30c6bbc28ba29f0b3d6d6,no
Chaetodon bennetti,Chaetodon_bennetti_FishBase_Chben_u3.jpg,FishBase,images_fishbase_extra,db8b0a6688685be8af32933cb16ff1bd,no
