filename,species,directory,annotation_type,annotation_detail,n_fish_noted,annotated_by,date_annotated
Chaetodon_pictus_iNaturalist_179955261.jpg,Chaetodon pictus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_pictus_iNaturalist_606694537.jpg,Chaetodon pictus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_quadrimaculatus_iNaturalist_375423270.jpg,Chaetodon quadrimaculatus,images_inaturalist,multi_fish_inat,3 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,3,pipeline,2026-02-04
Chaetodon_rafflesii_iNaturalist_175108072.jpg,Chaetodon rafflesii,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_sanctaehelenae_iNaturalist_418980733.jpg,Chaetodon sanctaehelenae,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_sanctaehelenae_iNaturalist_418983044.jpg,Chaetodon sanctaehelenae,images_inaturalist,multi_fish_inat,5 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,5,pipeline,2026-02-04
Chaetodon_semilarvatus_iNaturalist_120141561.jpg,Chaetodon semilarvatus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_semilarvatus_iNaturalist_480736217.jpg,Chaetodon semilarvatus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_semilarvatus_iNaturalist_598091917.jpg,Chaetodon semilarvatus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_smithi_iNaturalist_459167446.jpg,Chaetodon smithi,images_inaturalist,multi_fish_inat,3 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,3,pipeline,2026-02-04
Chaetodon_striatus_iNaturalist_378227586.jpg,Chaetodon striatus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_triangulum_iNaturalist_336501928.jpg,Chaetodon triangulum,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_triangulum_iNaturalist_71648447.jpg,Chaetodon triangulum,images_inaturalist,multi_fish_inat,3 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,3,pipeline,2026-02-04
Chaetodon_trichrous_iNaturalist_472558208.jpg,Chaetodon trichrous,images_inaturalist,multi_fish_inat,5 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,5,pipeline,2026-02-04
Chaetodon_trichrous_iNaturalist_473965444.jpg,Chaetodon trichrous,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_trichrous_iNaturalist_593273450.jpg,Chaetodon trichrous,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_tricinctus_iNaturalist_13811577.jpg,Chaetodon tricinctus,images_inaturalist,multi_fish_inat,5 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,5,pipeline,2026-02-04
Chaetodon_tricinctus_iNaturalist_6629748.jpg,Chaetodon tricinctus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_tricinctus_iNaturalist_6629751.jpg,Chaetodon tricinctus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_trifasciatus_iNaturalist_173829547.jpg,Chaetodon trifasciatus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_trifasciatus_iNaturalist_332090965.jpg,Chaetodon trifasciatus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_trifasciatus_iNaturalist_434604443.jpg,Chaetodon trifasciatus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_ulietensis_iNaturalist_222874834.jpg,Chaetodon ulietensis,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_unimaculatus_iNaturalist_66774276.jpg,Chaetodon unimaculatus,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_wiebeli_iNaturalist_416917368.jpg,Chaetodon wiebeli,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_xanthocephalus_iNaturalist_458538304.jpg,Chaetodon xanthocephalus,images_inaturalist,multi_fish_inat,3 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,3,pipeline,2026-02-04
Chaetodon_xanthocephalus_iNaturalist_593967746.jpg,Chaetodon xanthocephalus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chaetodon_zanzibarensis_iNaturalist_459837615.jpg,Chaetodon zanzibarensis,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chelmon_muelleri_iNaturalist_202629383.jpg,Chelmon muelleri,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chelmonops_curiosus_iNaturalist_342373914.jpg,Chelmonops curiosus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Chelmonops_truncatus_iNaturalist_20710357.jpg,Chelmonops truncatus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Coradion_altivelis_iNaturalist_585934103.jpg,Coradion altivelis,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Hemitaurichthys_polylepis_iNaturalist_409603684.jpg,Hemitaurichthys polylepis,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Hemitaurichthys_thompsoni_iNaturalist_601149930.jpg,Hemitaurichthys thompsoni,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Hemitaurichthys_thompsoni_iNaturalist_601149963.jpg,Hemitaurichthys thompsoni,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Heniochus_chrysostomus_iNaturalist_170510325.jpg,Heniochus chrysostomus,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Heniochus_chrysostomus_iNaturalist_251695494.jpg,Heniochus chrysostomus,images_inaturalist,multi_fish_inat,4 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,4,pipeline,2026-02-04
Heniochus_diphreutes_iNaturalist_305134134.jpg,Heniochus diphreutes,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Heniochus_diphreutes_iNaturalist_605814272.jpg,Heniochus diphreutes,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Heniochus_intermedius_iNaturalist_487588004.jpg,Heniochus intermedius,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Heniochus_intermedius_iNaturalist_511341361.jpg,Heniochus intermedius,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Heniochus_intermedius_iNaturalist_582254294.jpg,Heniochus intermedius,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Heniochus_pleurotaenia_iNaturalist_197005693.jpg,Heniochus pleurotaenia,images_inaturalist,multi_fish_inat,3 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,3,pipeline,2026-02-04
Heniochus_pleurotaenia_iNaturalist_474493868.jpg,Heniochus pleurotaenia,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Heniochus_pleurotaenia_iNaturalist_66920433.jpg,Heniochus pleurotaenia,images_inaturalist,multi_fish_inat,3 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,3,pipeline,2026-02-04
Johnrandallia_nigrirostris_iNaturalist_14815735.jpg,Johnrandallia nigrirostris,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Prognathodes_carlhubbsi_iNaturalist_443367465.jpg,Prognathodes carlhubbsi,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Prognathodes_marcellae_iNaturalist_166670490.jpg,Prognathodes marcellae,images_inaturalist,multi_fish_inat,4 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,4,pipeline,2026-02-04
Roa_modesta_iNaturalist_351064622.jpg,Roa modesta,images_inaturalist,multi_fish_inat,2 foreground objects detected; excluding iNaturalist multi-fish to avoid wrong species contamination,2,pipeline,2026-02-04
Amphichaetodon_howensis_iNaturalist_33719286.jpg,Amphichaetodon howensis,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Amphichaetodon_howensis_iNaturalist_33719403.jpg,Amphichaetodon howensis,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_andamanensis_iNaturalist_2532907.jpg,Chaetodon andamanensis,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_argentatus_iNaturalist_605150779.jpg,Chaetodon argentatus,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_auriga_FishBase_Chaur_un.jpg,Chaetodon auriga,images_fishbase_extra,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_auriga_iNaturalist_389831783.jpg,Chaetodon auriga,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_auripes_FishBase_Chaur_uo.jpg,Chaetodon auripes,images_fishbase_extra,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_auripes_iNaturalist_423034637.jpg,Chaetodon auripes,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_austriacus_iNaturalist_450388533.jpg,Chaetodon austriacus,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_baronessa_FishBase_Chbar_j0.jpg,Chaetodon baronessa,images_fishbase_extra,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_baronessa_iNaturalist_290835408.jpg,Chaetodon baronessa,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_baronessa_iNaturalist_409626771.jpg,Chaetodon baronessa,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_blackburnii_iNaturalist_19749462.jpg,Chaetodon blackburnii,images_inaturalist,outlier,large_mask; luminance_anomaly,,pipeline,2026-02-04
Chaetodon_citrinellus_FishPix_33011AF.jpg,Chaetodon citrinellus,images,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_citrinellus_iNaturalist_354753796.jpg,Chaetodon citrinellus,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_citrinellus_iNaturalist_354753799.jpg,Chaetodon citrinellus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_collare_FishBase_Chcol_u0.jpg,Chaetodon collare,images_fishbase_extra,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_daedalma_iNaturalist_560373781.jpg,Chaetodon daedalma,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_fremblii_iNaturalist_443350802.jpg,Chaetodon fremblii,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_fremblii_iNaturalist_598700060.jpg,Chaetodon fremblii,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_guttatissimus_iNaturalist_174031744.jpg,Chaetodon guttatissimus,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_hoefleri_iNaturalist_349923956.jpg,Chaetodon hoefleri,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_humeralis_iNaturalist_607033378.jpg,Chaetodon humeralis,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_kleinii_iNaturalist_97428922.jpg,Chaetodon kleinii,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_lunula_FishBase_Chlun_un.jpg,Chaetodon lunula,images_fishbase_extra,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_lunulatus_iNaturalist_179510692.jpg,Chaetodon lunulatus,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_marleyi_iNaturalist_359692990.jpg,Chaetodon marleyi,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_marleyi_iNaturalist_463787443.jpg,Chaetodon marleyi,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_melannotus_iNaturalist_84610206.jpg,Chaetodon melannotus,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_melapterus_iNaturalist_33143451.jpg,Chaetodon melapterus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_melapterus_iNaturalist_612761090.jpg,Chaetodon melapterus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_mertensii_iNaturalist_14452975.jpg,Chaetodon mertensii,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_meyeri_iNaturalist_390482460.jpg,Chaetodon meyeri,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_ocellatus_iNaturalist_441973498.jpg,Chaetodon ocellatus,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_octofasciatus_FishBase_Choct_u6.jpg,Chaetodon octofasciatus,images_fishbase_extra,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_oxycephalus_iNaturalist_448971545.jpg,Chaetodon oxycephalus,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_plebeius_iNaturalist_607534630.jpg,Chaetodon plebeius,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_quadrimaculatus_iNaturalist_265786115.jpg,Chaetodon quadrimaculatus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_quadrimaculatus_iNaturalist_341846702.jpg,Chaetodon quadrimaculatus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_quadrimaculatus_iNaturalist_341846706.jpg,Chaetodon quadrimaculatus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_rafflesii_iNaturalist_473127064.jpg,Chaetodon rafflesii,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_robustus_iNaturalist_61768284.jpg,Chaetodon robustus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_sanctaehelenae_iNaturalist_578388945.jpg,Chaetodon sanctaehelenae,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_sanctaehelenae_iNaturalist_578388957.jpg,Chaetodon sanctaehelenae,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_sanctaehelenae_iNaturalist_578388963.jpg,Chaetodon sanctaehelenae,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_semeion_iNaturalist_85606809.jpg,Chaetodon semeion,images_inaturalist,outlier,color_outlier,,pipeline,2026-02-04
Chaetodon_speculum_iNaturalist_351451545.jpg,Chaetodon speculum,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_tinkeri_iNaturalist_122833590.jpg,Chaetodon tinkeri,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_trichrous_iNaturalist_350883651.jpg,Chaetodon trichrous,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_trifascialis_FishPix_140533AF.jpg,Chaetodon trifascialis,images,outlier,color_outlier,,pipeline,2026-02-04
Chaetodon_trifasciatus_FishBase_Chtri_u3.jpg,Chaetodon trifasciatus,images_fishbase_extra,outlier,color_outlier,,pipeline,2026-02-04
Chaetodon_ulietensis_iNaturalist_453439299.jpg,Chaetodon ulietensis,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_vagabundus_FishBase_Chvag_j0.jpg,Chaetodon vagabundus,images_fishbase_extra,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_vagabundus_iNaturalist_236697461.jpg,Chaetodon vagabundus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_wiebeli_FishBase_Chwie_u4.jpg,Chaetodon wiebeli,images_fishbase_extra,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_xanthurus_iNaturalist_221164225.jpg,Chaetodon xanthurus,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chelmon_muelleri_FishBase_Chmue_u0.jpg,Chelmon muelleri,images_fishbase_extra,outlier,luminance_anomaly,,pipeline,2026-02-04
Chelmonops_curiosus_iNaturalist_29627943.jpg,Chelmonops curiosus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chelmonops_truncatus_iNaturalist_21652115.jpg,Chelmonops truncatus,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Coradion_chrysozonus_iNaturalist_336902426.jpg,Coradion chrysozonus,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Coradion_melanopus_iNaturalist_572762865.jpg,Coradion melanopus,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Forcipiger_flavissimus_FishBase_Fofla_u9.jpg,Forcipiger flavissimus,images_fishbase_extra,outlier,luminance_anomaly,,pipeline,2026-02-04
Forcipiger_flavissimus_FishBase_Fofla_uc.jpg,Forcipiger flavissimus,images_fishbase_extra,outlier,luminance_anomaly,,pipeline,2026-02-04
Forcipiger_flavissimus_iNaturalist_170376471.jpg,Forcipiger flavissimus,images_inaturalist,outlier,color_outlier,,pipeline,2026-02-04
Forcipiger_wanai_iNaturalist_566944234.jpg,Forcipiger wanai,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Hemitaurichthys_thompsoni_iNaturalist_535843126.jpg,Hemitaurichthys thompsoni,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Hemitaurichthys_thompsoni_iNaturalist_610388709.jpg,Hemitaurichthys thompsoni,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Hemitaurichthys_zoster_iNaturalist_602702693.jpg,Hemitaurichthys zoster,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Heniochus_acuminatus_FishPix_54009AF.jpg,Heniochus acuminatus,images,outlier,luminance_anomaly,,pipeline,2026-02-04
Heniochus_acuminatus_iNaturalist_386242137.jpg,Heniochus acuminatus,images_inaturalist,outlier,color_outlier,,pipeline,2026-02-04
Heniochus_diphreutes_FishBase_Hedip_u5.jpg,Heniochus diphreutes,images_fishbase_extra,outlier,luminance_anomaly,,pipeline,2026-02-04
Heniochus_monoceros_iNaturalist_84610546.jpg,Heniochus monoceros,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Johnrandallia_nigrirostris_iNaturalist_2848140.jpg,Johnrandallia nigrirostris,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Parachaetodon_ocellatus_iNaturalist_579722938.jpg,Parachaetodon ocellatus,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Prognathodes_aculeatus_iNaturalist_390540552.jpg,Prognathodes aculeatus,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Roa_modesta_iNaturalist_351101106.jpg,Roa modesta,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Roa_modesta_iNaturalist_351101127.jpg,Roa modesta,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_auriga_FishBase_Chaur_u4.jpg,Chaetodon auriga,images_fishbase_extra,outlier,color_outlier,,pipeline,2026-02-04
Chaetodon_citrinellus_iNaturalist_233426826.jpg,Chaetodon citrinellus,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_citrinellus_iNaturalist_585084786.jpg,Chaetodon citrinellus,images_inaturalist,outlier,color_outlier,,pipeline,2026-02-04
Chaetodon_collare_FishPix_61562AF.jpg,Chaetodon collare,images,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_interruptus_iNaturalist_170722148.jpg,Chaetodon interruptus,images_inaturalist,outlier,color_outlier,,pipeline,2026-02-04
Chaetodon_lunula_iNaturalist_58993744.jpg,Chaetodon lunula,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_ocellatus_iNaturalist_540068424.jpg,Chaetodon ocellatus,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_pelewensis_iNaturalist_197012322.jpg,Chaetodon pelewensis,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_reticulatus_FishBase_Chret_u1.jpg,Chaetodon reticulatus,images_fishbase_extra,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_tinkeri_FishBase_Chtin_u3.jpg,Chaetodon tinkeri,images_fishbase_extra,outlier,color_outlier,,pipeline,2026-02-04
Chaetodon_tricinctus_iNaturalist_197184716.jpg,Chaetodon tricinctus,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_wiebeli_FishBase_Chwie_j0.jpg,Chaetodon wiebeli,images_fishbase_extra,outlier,luminance_anomaly,,pipeline,2026-02-04
Johnrandallia_nigrirostris_iNaturalist_90964108.jpg,Johnrandallia nigrirostris,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
